gene,mean_score,max_score,n_links,is_deg,is_metabolic,is_trained,category
PODNL1_distal;RFX1_distal,0.036675,0.5475,44,FALSE,FALSE,FALSE,Background
RFX1_distal,-0.0322457711442786,0.549,201,FALSE,FALSE,FALSE,Background
RLN3_distal,0.111811979166667,0.5629,192,FALSE,FALSE,FALSE,Background
AC022098.4_distal,0.0474909090909091,0.4247,22,FALSE,FALSE,FALSE,Background
IL27RA,-0.0788808333333333,0.5755,120,FALSE,FALSE,FALSE,Background
MISP3_distal,-0.1096,0.4532,46,FALSE,FALSE,FALSE,Background
C19orf67_distal,-0.0927,0.3966,39,FALSE,FALSE,FALSE,Background
SAMD1_distal,-0.213776923076923,0.3544,13,FALSE,FALSE,FALSE,Background
SAMD1,-0.109888461538462,0.6182,78,FALSE,FALSE,FALSE,Background
PRKACA,0.114942727272727,0.7044,110,TRUE,FALSE,FALSE,Other DEG
ASF1B_distal;AC022098.3_distal,0.088058064516129,0.7196,62,FALSE,FALSE,FALSE,Background
ASF1B_distal,0.0857716666666667,0.6713,60,FALSE,FALSE,FALSE,Background
AC022098.1_distal,0.0929977272727273,0.5601,44,FALSE,FALSE,FALSE,Background
ADGRL1_distal;AC022098.1_distal,-0.0258134615384616,0.5805,52,FALSE,FALSE,FALSE,Background
ADGRL1_distal,-0.0419322580645161,0.4662,31,FALSE,FALSE,FALSE,Background
ADGRL1,-0.0521067567567568,0.4674,74,FALSE,FALSE,FALSE,Background
AC011509.3,-0.109536842105263,0.4838,38,FALSE,FALSE,FALSE,Background
AC011509.3_distal,-0.0553285714285714,0.4052,35,FALSE,FALSE,FALSE,Background
AC011509.1_distal,-0.0974578947368421,0.3187,19,FALSE,FALSE,FALSE,Background
LINC01841_distal;AC011509.2_distal,0.140512962962963,0.423,54,FALSE,FALSE,FALSE,Background
LINC01841_distal,-0.00620499999999999,0.5737,100,FALSE,FALSE,FALSE,Background
LINC01841,-0.158733333333333,0.4944,48,FALSE,FALSE,FALSE,Background
ADGRE5_distal,0.0217052631578947,0.451,57,FALSE,FALSE,FALSE,Background
ADGRE5_distal;AC008569.1_distal,0.161373214285714,0.6759,56,FALSE,FALSE,FALSE,Background
LINC01841_distal;LINC01842_distal,0.239214285714286,0.3132,7,FALSE,FALSE,FALSE,Background
PKN1_distal,0.187518918918919,0.6179,37,FALSE,FALSE,FALSE,Background
AC011509.1_distal;AC011509.2_distal,-0.0180041666666667,0.3933,24,FALSE,FALSE,FALSE,Background
DDX39A_distal,-0.04925,0.4329,60,FALSE,FALSE,FALSE,Background
C19orf53;AC008686.1;MRI1_distal,0.17643,0.3252,10,FALSE,FALSE,FALSE,Background
AC022098.1_distal;ADGRL1_distal,0.0329333333333333,0.3344,18,FALSE,FALSE,FALSE,Background
ADGRE5,0.130866101694915,0.8102,59,FALSE,FALSE,FALSE,Background
DDX39A,-0.04005,0.33,10,TRUE,FALSE,FALSE,Other DEG
PTGER1_distal,0.0488529411764706,0.4085,17,FALSE,FALSE,FALSE,Background
GIPC1,-0.147290384615385,0.4424,52,TRUE,FALSE,FALSE,Other DEG
GIPC1_distal,-0.110895,0.7338,60,FALSE,FALSE,FALSE,Background
DNAJB1_distal,-0.0359567415730337,0.7679,178,FALSE,FALSE,FALSE,Background
PKN1,-0.132552941176471,0.3261,17,FALSE,FALSE,FALSE,Background
AC008569.2_distal;PKN1_distal,0.19022,0.6122,5,FALSE,FALSE,FALSE,Background
AC008569.1_distal;ADGRE5_distal,0.3793,0.532,13,FALSE,FALSE,FALSE,Background
DDX39A_distal;AC008569.1_distal,-0.0867625,0.3446,8,FALSE,FALSE,FALSE,Background
NDUFB7_distal,0.194434615384615,0.4522,26,FALSE,FALSE,FALSE,Background
CLEC17A_distal,0.24876640625,0.7232,128,FALSE,FALSE,FALSE,Background
CLEC17A,0.307197297297297,0.7531,37,FALSE,FALSE,FALSE,Background
TECR_distal,-0.19896,0.4439,35,FALSE,FALSE,FALSE,Background
ADGRE3_distal,0.186471126760563,0.7314,142,FALSE,FALSE,FALSE,Background
ADGRE3,0.154981481481481,0.5088,81,TRUE,FALSE,FALSE,Other DEG
ADGRE3;ZNF333,-0.14808125,0.4459,32,FALSE,FALSE,FALSE,Background
ADGRE2_distal,0.14746,0.7906,100,FALSE,FALSE,FALSE,Background
ADGRE2,0.202819696969697,0.7582,66,FALSE,FALSE,FALSE,Background
OR7C1_distal,0.1187,0.4354,17,FALSE,FALSE,FALSE,Background
OR7A17_distal,0.12269,0.5133,10,FALSE,FALSE,FALSE,Background
OR7C2_distal,0.00344193548387097,0.6067,31,FALSE,FALSE,FALSE,Background
AC003956.1_distal;ILVBL,-0.100333333333333,0.328,15,FALSE,FALSE,FALSE,Background
NOTCH3_distal,0.071413725490196,0.576,51,FALSE,FALSE,FALSE,Background
AC004257.1,0.0313178571428572,0.4343,28,FALSE,FALSE,FALSE,Background
EPHX3,0.0173366666666667,0.4037,30,FALSE,FALSE,FALSE,Background
BRD4_distal,0.100651666666667,0.6182,120,FALSE,FALSE,FALSE,Background
BRD4,0.0693375,0.3326,16,TRUE,FALSE,FALSE,Other DEG
AC005776.2,0.0499516129032258,0.3784,31,FALSE,FALSE,FALSE,Background
RASAL3_distal,0.00511904761904762,0.5059,42,FALSE,FALSE,FALSE,Background
SLC1A6,0.236266666666667,0.2796,3,FALSE,FALSE,FALSE,Background
OR10H2_distal,0.0454333333333333,0.2746,3,FALSE,FALSE,FALSE,Background
ILVBL_distal,-0.00402727272727273,0.4574,11,FALSE,FALSE,FALSE,Background
AKAP8L,0.00132083333333334,0.3934,24,FALSE,FALSE,FALSE,Background
CYP4F22_distal,-0.0256435897435897,0.5718,156,FALSE,FALSE,FALSE,Background
AC093072.1_distal,0.0427704918032787,0.4753,61,FALSE,FALSE,FALSE,Background
CYP4F3,0.0310833333333333,0.3937,30,FALSE,FALSE,FALSE,Background
CYP4F3_distal,0.0365545454545455,0.3478,33,FALSE,FALSE,FALSE,Background
CYP4F12_distal,0.0521666666666667,0.3838,15,FALSE,FALSE,FALSE,Background
UCA1_distal;LINC01764,-0.0719288135593221,0.6649,59,FALSE,FALSE,FALSE,Background
LINC01764,-0.0788088235294118,0.4191,34,FALSE,FALSE,FALSE,Background
TPM4_distal,-0.0352375,0.6363,112,FALSE,FALSE,FALSE,Background
LINC01764_distal,-0.0928466666666666,0.4268,30,FALSE,FALSE,FALSE,Background
LINC00661_distal,0.106418518518519,0.4911,54,FALSE,FALSE,FALSE,Background
LINC01855_distal,0.0214709090909091,0.4341,55,FALSE,FALSE,FALSE,Background
RAB8A_distal,0.134800952380952,0.6477,105,FALSE,FALSE,FALSE,Background
AC020911.2_distal,0.127378985507246,0.6767,414,FALSE,FALSE,FALSE,Background
TPM4,0.0950207547169811,0.5341,53,TRUE,FALSE,FALSE,Other DEG
AC008894.1,0.163616666666667,0.4059,24,FALSE,FALSE,FALSE,Background
KLF2,0.0263421052631579,0.3834,19,TRUE,FALSE,FALSE,Other DEG
OR10H1_distal,0.313828571428572,0.4789,7,FALSE,FALSE,FALSE,Background
HSH2D_distal;AC008894.2,0.2400525,0.5775,40,FALSE,FALSE,FALSE,Background
KLF2_distal,0.0860563106796117,0.631,206,FALSE,FALSE,FALSE,Background
AC020917.3_distal,0.152642857142857,0.5076,35,FALSE,FALSE,FALSE,Background
EPS15L1_distal,0.228198717948718,0.6018,78,FALSE,FALSE,FALSE,Background
EPS15L1,0.2562,0.3329,10,FALSE,FALSE,FALSE,Background
AC020917.3_distal;EPS15L1_distal,-0.168632142857143,0.5884,56,FALSE,FALSE,FALSE,Background
EPS15L1_distal;AC020917.3_distal,-0.170206741573034,0.6759,178,FALSE,FALSE,FALSE,Background
AC020917.2_distal;EPS15L1_distal,0.210068367346939,0.5346,98,FALSE,FALSE,FALSE,Background
MED26_distal;AC008764.2_distal,0.23076875,0.669,48,FALSE,FALSE,FALSE,Background
MED26_distal;AC008764.7_distal,-0.0535272727272727,0.5499,110,FALSE,FALSE,FALSE,Background
SLC35E1_distal;AC008764.5_distal,-0.193366197183099,0.7166,71,FALSE,FALSE,FALSE,Background
AP1M1_distal,0.0582557575757576,0.5791,165,FALSE,FALSE,FALSE,Background
TMEM38A_distal,0.237449484536083,0.464,97,FALSE,FALSE,FALSE,Background
NWD1_distal;AC008737.3_distal,0.228351351351351,0.6261,111,FALSE,FALSE,FALSE,Background
SIN3B_distal,0.239073913043478,0.5348,69,FALSE,FALSE,FALSE,Background
SIN3B,0.177428,0.407,50,FALSE,FALSE,FALSE,Background
F2RL3_distal;CPAMD8_distal,0.147257142857143,0.7663,147,FALSE,FALSE,FALSE,Background
CPAMD8_distal;AC020908.2_distal,0.14241961722488,0.5292,209,FALSE,FALSE,FALSE,Background
AC020908.2_distal;CPAMD8_distal,-0.122768493150685,0.6365,73,FALSE,FALSE,FALSE,Background
CPAMD8_distal,0.0804124087591241,0.6412,137,FALSE,FALSE,FALSE,Background
AC008894.1_distal;TPM4_distal,0.16459,0.4184,10,FALSE,FALSE,FALSE,Background
HSH2D_distal,0.147848780487805,0.436,41,FALSE,FALSE,FALSE,Background
CIB3_distal,0.0219111111111111,0.3783,18,FALSE,FALSE,FALSE,Background
FAM32A,-0.0826590909090909,0.2909,22,TRUE,FALSE,FALSE,Other DEG
AC020911.3;AP1M1,-0.09585625,0.3484,16,FALSE,FALSE,FALSE,Background
AC020911.2,0.14312,0.2903,20,FALSE,FALSE,FALSE,Background
CHERP;AC008764.6,-0.173982051282051,0.4425,39,FALSE,FALSE,FALSE,Background
AC008764.3_distal,0.182144444444444,0.3183,18,FALSE,FALSE,FALSE,Background
MED26;AC008764.2_distal,-0.258066666666667,-0.2163,6,FALSE,FALSE,FALSE,Background
SIN3B_distal;AC008737.1_distal,0.232930769230769,0.3868,26,FALSE,FALSE,FALSE,Background
HAUS8_distal;AC020908.1_distal,0.144596296296296,0.3831,27,FALSE,FALSE,FALSE,Background
MYO9B_distal;AC020908.3_distal,0.107064957264957,0.5659,117,FALSE,FALSE,FALSE,Background
MYO9B_distal;AC020913.1_distal,0.0660753086419753,0.6513,81,FALSE,FALSE,FALSE,Background
AC020913.1_distal;MYO9B_distal,0.0115388059701493,0.638,67,FALSE,FALSE,FALSE,Background
MYO9B_distal,0.0526258474576271,0.6028,236,FALSE,FALSE,FALSE,Background
MYO9B_distal;AC020913.3_distal,-0.0933641025641025,0.4261,39,FALSE,FALSE,FALSE,Background
MED26_distal;AC008764.7,0.181764516129032,0.7119,31,FALSE,FALSE,FALSE,Background
NWD1,0.07579,0.6468,20,FALSE,FALSE,FALSE,Background
MRPL34_distal,0.174325,0.3267,12,FALSE,FALSE,FALSE,Background
ANO8_distal,-0.0564148148148148,0.4617,54,FALSE,FALSE,FALSE,Background
GTPBP3,-0.0406416666666667,0.3664,48,FALSE,FALSE,FALSE,Background
PLVAP_distal,0.093571186440678,0.5709,59,FALSE,FALSE,FALSE,Background
BST2;BISPR,0.0821072727272727,0.4621,55,FALSE,FALSE,FALSE,Background
SLC27A1,0.104240350877193,0.4481,57,TRUE,FALSE,FALSE,Other DEG
NWD1_distal,0.329795652173913,0.6683,23,FALSE,FALSE,FALSE,Background
SLC27A1_distal,0.0839701986754967,0.6894,151,FALSE,FALSE,FALSE,Background
NIBAN3,0.162942307692308,0.8884,104,FALSE,FALSE,FALSE,Background
ANKLE1,0.0911657142857143,0.4092,35,FALSE,FALSE,FALSE,Background
AC010618.3_distal;SLC27A1_distal,-0.0977868421052632,0.4872,76,FALSE,FALSE,FALSE,Background
COLGALT1_distal,0.112274426229508,0.6312,305,FALSE,FALSE,FALSE,Background
AC008761.1_distal,0.375776923076923,0.5493,13,FALSE,FALSE,FALSE,Background
F2RL3,0.12312,0.3077,5,FALSE,FALSE,FALSE,Background
OCEL1_distal;NR2F6_distal,-0.112926923076923,0.3572,26,FALSE,FALSE,FALSE,Background
DDA1_distal,0.0436575757575757,0.338,33,FALSE,FALSE,FALSE,Background
ANO8;GTPBP3,-0.0643066666666667,0.3051,15,FALSE,FALSE,FALSE,Background
CCDC194_distal,-0.116508571428571,0.3349,35,FALSE,FALSE,FALSE,Background
SLC27A1_distal;AC010618.3_distal,0.1045125,0.3861,48,FALSE,FALSE,FALSE,Background
AC010618.3;PGLS,-0.110544186046512,0.3098,43,FALSE,FALSE,FALSE,Background
UNC13A_distal,0.0768,0.3738,45,FALSE,FALSE,FALSE,Background
MAP1S_distal,0.0727564935064935,0.659,154,FALSE,FALSE,FALSE,Background
FCHO1_distal,0.0794663580246914,0.6582,324,FALSE,FALSE,FALSE,Background
FCHO1,0.00554731707317073,0.5826,205,FALSE,FALSE,FALSE,Background
B3GNT3_distal;FCHO1_distal,0.0456364864864865,0.5292,74,FALSE,FALSE,FALSE,Background
INSL3_distal;JAK3_distal,0.01275,0.3369,10,FALSE,FALSE,FALSE,Background
JAK3_distal,-0.100389285714286,0.4222,28,FALSE,FALSE,FALSE,Background
JAK3,-0.0788606896551724,0.5711,145,FALSE,FALSE,FALSE,Background
RPL18A_distal,0.21485,0.2185,2,FALSE,FALSE,FALSE,Background
RPL18A,-0.0683344444444445,0.5847,90,FALSE,FALSE,FALSE,Background
ARRDC2,-0.122555921052631,0.5653,152,FALSE,FALSE,FALSE,Background
ARRDC2_distal,0.0199341246290801,0.5201,337,FALSE,FALSE,FALSE,Background
SLC5A5_distal,-0.0892597826086956,0.5095,92,FALSE,FALSE,FALSE,Background
KCNN1_distal,-0.0217115384615385,0.4606,78,FALSE,FALSE,FALSE,Background
KCNN1,-0.0472315789473684,0.3039,19,FALSE,FALSE,FALSE,Background
IL12RB1_distal,0.124365517241379,0.3626,58,FALSE,FALSE,FALSE,Background
IL12RB1;MAST3_distal,0.00368157894736842,0.5312,38,FALSE,FALSE,FALSE,Background
IL12RB1_distal;MAST3_distal,-0.131544827586207,0.5862,145,FALSE,FALSE,FALSE,Background
PIK3R2_distal,-0.22726,0.2813,10,FALSE,FALSE,FALSE,Background
IFI30_distal;PIK3R2_distal,0.120619512195122,0.6677,82,FALSE,FALSE,FALSE,Background
IFI30_distal,0.109026543209877,0.6621,162,FALSE,FALSE,FALSE,Background
IFI30,0.120106896551724,0.7106,145,TRUE,FALSE,FALSE,Other DEG
AC007192.2_distal;MAST3_distal,0.140055,0.5031,60,FALSE,FALSE,FALSE,Background
PDE4C,0.0984535211267606,0.5565,71,FALSE,FALSE,FALSE,Background
AC008397.1_distal,0.0920133333333333,0.4502,60,FALSE,FALSE,FALSE,Background
IQCN,0.110040677966102,0.3897,59,FALSE,FALSE,FALSE,Background
JUND_distal,-0.0468811414392059,0.6211,403,FALSE,FALSE,FALSE,Background
PIK3R2,-0.06563125,0.3082,16,FALSE,FALSE,FALSE,Background
LSM4_distal,-0.0758383177570093,0.4299,107,FALSE,FALSE,FALSE,Background
LSM4,-0.159053246753247,0.4628,77,TRUE,FALSE,FALSE,Other DEG
PGPEP1_distal,0.160425,0.5161,56,FALSE,FALSE,FALSE,Background
PGPEP1_distal;GDF15_distal,0.138247826086957,0.5331,92,FALSE,FALSE,FALSE,Background
GDF15_distal,0.130505202312139,0.7072,173,FALSE,FALSE,FALSE,Background
LRRC25_distal,0.0900188888888889,0.6981,180,FALSE,FALSE,FALSE,Background
UNC13A_distal;AC008761.2_distal,-0.00448800000000002,0.3456,25,FALSE,FALSE,FALSE,Background
MAST3_distal;AC007192.2_distal,0.146034285714286,0.4956,35,FALSE,FALSE,FALSE,Background
AC008397.1,0.241033333333333,0.5621,12,FALSE,FALSE,FALSE,Background
SSBP4_distal,0.0604991869918699,0.6595,123,FALSE,FALSE,FALSE,Background
LRRC25,0.0853432989690722,0.631,97,TRUE,FALSE,FALSE,Other DEG
ISYNA1,-0.105502197802198,0.5109,91,FALSE,FALSE,FALSE,Background
ELL_distal,0.0588739010989011,0.6876,364,FALSE,FALSE,FALSE,Background
AC010335.1_distal,0.0748333333333333,0.6063,30,FALSE,FALSE,FALSE,Background
FKBP8,-0.0175428571428571,0.2704,7,TRUE,FALSE,FALSE,Other DEG
REX1BD,-0.0470625,0.4397,72,TRUE,FALSE,FALSE,Other DEG
TMEM59L,-0.0173125,0.4448,56,FALSE,FALSE,FALSE,Background
CRTC1,0.0380603773584906,0.4769,53,FALSE,FALSE,FALSE,Background
CRTC1_distal,-0.0455052631578947,0.6457,95,FALSE,FALSE,FALSE,Background
REX1BD_distal;CRLF1_distal,0.119339393939394,0.4952,33,FALSE,FALSE,FALSE,Background
COMP_distal,0.0289775510204082,0.4598,49,FALSE,FALSE,FALSE,Background
UPF1_distal,-0.050306,0.5132,50,FALSE,FALSE,FALSE,Background
HOMER3_distal,-0.12308801369863,0.5305,292,FALSE,FALSE,FALSE,Background
KXD1;AC005253.1_distal,-0.0774181818181818,0.3279,22,FALSE,FALSE,FALSE,Background
UBA52,-0.117887804878049,0.398,41,TRUE,FALSE,FALSE,Other DEG
KLHL26_distal,-0.0833825396825397,0.4037,63,FALSE,FALSE,FALSE,Background
KLHL26_distal;CRTC1_distal,0.05829,0.4019,10,FALSE,FALSE,FALSE,Background
UPF1,0.0193205882352941,0.3907,34,TRUE,FALSE,FALSE,Other DEG
SUGP2;ARMC6,0.149965714285714,0.4385,35,FALSE,FALSE,FALSE,Background
ARMC6_distal,0.1542875,0.39,16,FALSE,FALSE,FALSE,Background
SLC25A42,0.147255882352941,0.504,68,FALSE,FALSE,FALSE,Background
SSBP4,0.173047368421053,0.5657,19,FALSE,FALSE,FALSE,Background
SUGP2_distal,0.0635857142857143,0.4049,14,FALSE,FALSE,FALSE,Background
MEF2B_distal,0.0502,0.4804,14,FALSE,FALSE,FALSE,Background
AC092067.1_distal;GATAD2A_distal,0.3130875,0.4315,8,FALSE,FALSE,FALSE,Background
GATAD2A_distal,-0.0130519083969466,0.712,131,FALSE,FALSE,FALSE,Background
SLC25A42_distal,-0.0455148148148148,0.4041,27,FALSE,FALSE,FALSE,Background
SUGP1;MAU2,0.2078975,0.4952,40,FALSE,FALSE,FALSE,Background
MAU2_distal,-0.216016666666667,0.4038,42,FALSE,FALSE,FALSE,Background
AC092067.1;GATAD2A_distal,-0.252165625,0.5492,32,FALSE,FALSE,FALSE,Background
TSSK6_distal;GATAD2A_distal,0.288874358974359,0.5446,39,FALSE,FALSE,FALSE,Background
TMEM161A,0.242271428571429,0.3335,14,FALSE,FALSE,FALSE,Background
NR2C2AP,0.179072727272727,0.3459,22,FALSE,FALSE,FALSE,Background
NCAN_distal,0.2731,0.3311,8,FALSE,FALSE,FALSE,Background
CILP2_distal,-0.0605020408163265,0.4091,49,FALSE,FALSE,FALSE,Background
AC002306.1_distal;PBX4_distal,0.0819492647058823,0.6544,136,FALSE,FALSE,FALSE,Background
PBX4_distal;AC002306.1_distal,0.324677777777778,0.5444,27,FALSE,FALSE,FALSE,Background
PBX4_distal;AC002306.1,0.263305,0.5086,20,FALSE,FALSE,FALSE,Background
PBX4_distal,0.17568,0.322,5,FALSE,FALSE,FALSE,Background
LPAR2,0.385973333333333,0.6179,30,FALSE,FALSE,FALSE,Background
RFXANK;BORCS8,0.218133333333333,0.3074,9,FALSE,FALSE,FALSE,Background
CILP2,0.302328571428571,0.3705,14,FALSE,FALSE,FALSE,Background
CILP2_distal;PBX4_distal,0.304725,0.3371,8,FALSE,FALSE,FALSE,Background
PBX4,0.316019230769231,0.4819,26,FALSE,FALSE,FALSE,Background
ATP13A1,-0.304104347826087,0.1465,23,FALSE,FALSE,FALSE,Background
ZNF101,0.4276925,0.6336,40,FALSE,FALSE,FALSE,Background
ZNF14,0.367283870967742,0.4808,31,FALSE,FALSE,FALSE,Background
ZNF506_distal,0.352504347826087,0.5418,23,FALSE,FALSE,FALSE,Background
ZNF506,0.427716129032258,0.5446,31,FALSE,FALSE,FALSE,Background
ZNF253_distal,0.371585714285714,0.4746,21,FALSE,FALSE,FALSE,Background
ZNF93,0.335161538461538,0.4349,13,TRUE,FALSE,FALSE,Other DEG
ZNF682,0.41521,0.6223,30,FALSE,FALSE,FALSE,Background
ZNF682_distal,0.402038888888889,0.5307,18,FALSE,FALSE,FALSE,Background
ZNF90,0.383639130434783,0.5829,23,FALSE,FALSE,FALSE,Background
ZNF486;AC011447.3_distal,0.36856,0.4837,15,FALSE,FALSE,FALSE,Background
AC011447.3_distal,0.375505882352941,0.5252,17,FALSE,FALSE,FALSE,Background
AC008554.1_distal,0.2661,0.4752,20,FALSE,FALSE,FALSE,Background
AC008554.1,0.210333333333333,0.3637,9,FALSE,FALSE,FALSE,Background
GMIP,-0.218545454545455,0.2505,11,TRUE,FALSE,FALSE,Other DEG
ZNF253,0.358713636363636,0.4808,22,FALSE,FALSE,FALSE,Background
AC008554.1_distal;ZNF737,0.313955555555556,0.5873,18,FALSE,FALSE,FALSE,Background
ZNF626,0.161623333333333,0.5524,30,TRUE,FALSE,FALSE,Other DEG
ZNF66,0.062525,0.5152,16,FALSE,FALSE,FALSE,Background
ZNF85,0.0985652173913043,0.4678,23,FALSE,FALSE,FALSE,Background
ZNF430_distal,0.0403769230769231,0.3536,13,FALSE,FALSE,FALSE,Background
ZNF708_distal,-0.0664625,0.5989,16,FALSE,FALSE,FALSE,Background
ZNF493,-0.0217666666666667,0.2955,6,FALSE,FALSE,FALSE,Background
AC123912.2,-0.254985714285714,0.4401,7,FALSE,FALSE,FALSE,Background
ZNF208,0.316425,0.4452,4,FALSE,FALSE,FALSE,Background
ZNF257,0.328675,0.4291,4,FALSE,FALSE,FALSE,Background
ZNF492,0.35028,0.4837,5,FALSE,FALSE,FALSE,Background
AC092329.4,0.30113125,0.4863,16,FALSE,FALSE,FALSE,Background
AC092329.4_distal,0.28798,0.3367,5,FALSE,FALSE,FALSE,Background
ZNF91,0.30773,0.5729,20,FALSE,FALSE,FALSE,Background
ZNF675,0.20499375,0.442,16,TRUE,FALSE,FALSE,Other DEG
ZNF681,0.235646153846154,0.5167,13,FALSE,FALSE,FALSE,Background
ZNF681_distal,0.112826315789474,0.4417,19,FALSE,FALSE,FALSE,Background
ZNF726,0.3031,0.3333,2,FALSE,FALSE,FALSE,Background
AC092279.1;ZNF254,0.2912,0.2912,1,FALSE,FALSE,FALSE,Background
AC007786.4_distal,0.413045833333333,0.7669,24,FALSE,FALSE,FALSE,Background
POP4_distal,0.369108108108108,0.61,37,FALSE,FALSE,FALSE,Background
PLEKHF1_distal,0.384962711864407,0.6351,59,FALSE,FALSE,FALSE,Background
PLEKHF1,0.338922222222222,0.5184,9,FALSE,FALSE,FALSE,Background
AC007786.1;UQCRFS1,0.313284615384615,0.3892,13,FALSE,FALSE,FALSE,Background
POP4,0.351807142857143,0.4531,14,TRUE,FALSE,FALSE,Other DEG
C19orf12_distal,0.312236363636364,0.4692,11,FALSE,FALSE,FALSE,Background
C19orf12,0.392276923076923,0.6054,13,FALSE,FALSE,FALSE,Background
AC008798.2_distal,0.235623529411765,0.5782,17,FALSE,FALSE,FALSE,Background
AC011507.1_distal,0.2679125,0.5093,32,FALSE,FALSE,FALSE,Background
LINC01791_distal,0.313411111111111,0.4752,9,FALSE,FALSE,FALSE,Background
AC025809.1_distal;TSHZ3_distal,0.37283,0.5833,10,FALSE,FALSE,FALSE,Background
TSHZ3_distal;AC025809.1_distal,0.2704125,0.6103,8,FALSE,FALSE,FALSE,Background
TSHZ3;AC025809.1_distal,-0.114466666666667,0.2645,3,FALSE,FALSE,FALSE,Background
ZNF507,-0.19301875,0.4986,80,FALSE,FALSE,FALSE,Background
DPY19L3_distal,0.197297058823529,0.5717,34,FALSE,FALSE,FALSE,Background
RHPN2_distal,-0.217252941176471,0.2223,17,FALSE,FALSE,FALSE,Background
RHPN2,-0.24531935483871,0.3299,31,FALSE,FALSE,FALSE,Background
ANKRD27_distal;AC008474.1_distal,-0.128617142857143,0.5812,35,FALSE,FALSE,FALSE,Background
NUDT19_distal,0.265693333333333,0.4922,30,FALSE,FALSE,FALSE,Background
TDRD12_distal,-0.169644186046512,0.4941,43,FALSE,FALSE,FALSE,Background
AC008805.2_distal;TDRD12_distal,-0.22853125,0.4597,32,FALSE,FALSE,FALSE,Background
WDR88_distal;AC008738.1_distal,-0.242355555555556,0.2768,18,FALSE,FALSE,FALSE,Background
LRP3,0.275115384615385,0.4905,26,FALSE,FALSE,FALSE,Background
SLC7A10_distal,0.27861978021978,0.6844,91,FALSE,FALSE,FALSE,Background
AC008738.6_distal,0.190001716738198,0.6285,233,FALSE,FALSE,FALSE,Background
AC008738.3_distal,0.148231428571429,0.6167,35,FALSE,FALSE,FALSE,Background
AC008738.3,0.0781833333333334,0.5689,18,FALSE,FALSE,FALSE,Background
AC008738.2_distal,0.0164692307692308,0.5853,52,FALSE,FALSE,FALSE,Background
LRP3_distal,0.2632325,0.508,40,FALSE,FALSE,FALSE,Background
CEBPA-DT;CEBPA,0.0638238095238095,0.6878,21,FALSE,FALSE,FALSE,Background
CEBPG_distal;PEPD_distal,-0.074115,0.497,20,FALSE,FALSE,FALSE,Background
KCTD15,-0.18778125,0.6798,48,FALSE,FALSE,FALSE,Background
AC008738.6,0.0629733333333333,0.4288,15,FALSE,FALSE,FALSE,Background
KCTD15_distal,-0.300357627118644,0.5746,59,FALSE,FALSE,FALSE,Background
LSM14A_distal,0.310140384615385,0.5213,52,FALSE,FALSE,FALSE,Background
LSM14A,0.25174358974359,0.3852,39,TRUE,FALSE,FALSE,Other DEG
LSM14A_distal;KIAA0355_distal,0.289960869565217,0.5828,46,FALSE,FALSE,FALSE,Background
KIAA0355,0.264375641025641,0.6104,78,FALSE,FALSE,FALSE,Background
KIAA0355_distal,0.271232,0.5524,50,FALSE,FALSE,FALSE,Background
PDCD2L,0.124449056603774,0.504,53,FALSE,FALSE,FALSE,Background
KIAA0355_distal;AC010504.1_distal,0.180393846153846,0.673,130,FALSE,FALSE,FALSE,Background
AC016587.1_distal,0.14515,0.1562,2,FALSE,FALSE,FALSE,Background
GPI,0.165979411764706,0.4295,34,FALSE,FALSE,FALSE,Background
WTIP_distal,0.123596153846154,0.5867,52,FALSE,FALSE,FALSE,Background
ZNF599,-0.000222413793103475,0.505,58,FALSE,FALSE,FALSE,Background
SCGB2B2_distal,0.0134375,0.3718,32,FALSE,FALSE,FALSE,Background
UBA2;AC008747.1,0.024628125,0.4191,32,FALSE,FALSE,FALSE,Background
AC008555.2_distal;AC008555.4,0.0195689655172414,0.417,29,FALSE,FALSE,FALSE,Background
ZNF30;ZNF30-AS1,-0.0435321428571429,0.4587,56,FALSE,FALSE,FALSE,Background
AC008555.2,0.0123581818181818,0.4449,55,FALSE,FALSE,FALSE,Background
GRAMD1A_distal,-0.0035801526717557,0.5691,131,FALSE,FALSE,FALSE,Background
AC020907.1_distal;HPN-AS1_distal,0.251092063492064,0.6991,63,FALSE,FALSE,FALSE,Background
GRAMD1A_distal;AC020907.4_distal,-0.0367051546391753,0.5641,97,FALSE,FALSE,FALSE,Background
ZNF792,-0.0431081081081081,0.385,37,FALSE,FALSE,FALSE,Background
FXYD1,0.0438076923076923,0.5136,52,FALSE,FALSE,FALSE,Background
FXYD1_distal,0.2191,0.2191,1,FALSE,FALSE,FALSE,Background
FXYD7;FXYD1_distal,-0.0586679245283019,0.5289,53,FALSE,FALSE,FALSE,Background
FXYD7_distal,0.00764047619047619,0.4827,42,FALSE,FALSE,FALSE,Background
FXYD5;FXYD7_distal,-0.0900162162162162,0.3923,37,FALSE,FALSE,FALSE,Background
FXYD5,-0.076998,0.5365,50,TRUE,FALSE,FALSE,Other DEG
ZNF181;AC020910.5,-0.01376875,0.3216,16,FALSE,FALSE,FALSE,Background
