trained_immunity_score,condition,cell_type
-0.0436655112067995,unin_hto,Interstitial_Macrophage
0.186073516625831,unin_hto,Interstitial_Macrophage
0.0663754089984595,unin_hto,Interstitial_Macrophage
0.0990077333312268,unin_hto,Interstitial_Macrophage
-0.0662511979545812,unin_hto,Interstitial_Macrophage
0.137160683246358,unin_hto,Interstitial_Macrophage
0.0541686077547374,unin_hto,Interstitial_Macrophage
0.0018770012716921,unin_hto,Interstitial_Macrophage
0.0191347464885919,unin_hto,Alveolar_Macrophage
0.0428850251803083,unin_hto,Interstitial_Macrophage
0.00426825000770231,unin_hto,Interstitial_Macrophage
0.149807781905685,unin_hto,Alveolar_Macrophage
0.194577152769773,unin_hto,Interstitial_Macrophage
0.0805708692609353,unin_hto,Interstitial_Macrophage
0.0669005746037929,unin_hto,Interstitial_Macrophage
0.279183467470962,unin_hto,Interstitial_Macrophage
0.0697859758393149,unin_hto,Interstitial_Macrophage
0.0809902572051505,unin_hto,Interstitial_Macrophage
-0.13364363587355,unin_hto,Interstitial_Macrophage
-0.00646971188119033,unin_hto,Interstitial_Macrophage
0.139741463823684,unin_hto,Interstitial_Macrophage
0.0581222653756947,unin_hto,Interstitial_Macrophage
0.0600687298491817,unin_hto,Interstitial_Macrophage
-0.0498514085334814,unin_hto,Interstitial_Macrophage
-0.117377318642897,unin_hto,Interstitial_Macrophage
-0.0344802476377065,unin_hto,Interstitial_Macrophage
-0.0956845319820618,unin_hto,Interstitial_Macrophage
0.137952823195573,unin_hto,Alveolar_Macrophage
0.181761388211272,unin_hto,Interstitial_Macrophage
0.046306041793853,unin_hto,Interstitial_Macrophage
-0.121073671363077,unin_hto,Interstitial_Macrophage
-0.104793062072421,unin_hto,Interstitial_Macrophage
-0.0296546754223254,unin_hto,Interstitial_Macrophage
0.148771536295587,unin_hto,Interstitial_Macrophage
-0.0242234477688613,unin_hto,Interstitial_Macrophage
-0.0574952958424507,unin_hto,Interstitial_Macrophage
-0.00142979931590526,unin_hto,Interstitial_Macrophage
-0.0219545680169812,unin_hto,Interstitial_Macrophage
-0.12317890349861,unin_hto,Interstitial_Macrophage
-0.0278785109975823,unin_hto,Interstitial_Macrophage
0.0193983800786806,unin_hto,Alveolar_Macrophage
-0.172390138641403,unin_hto,Interstitial_Macrophage
0.0556710489370395,unin_hto,Interstitial_Macrophage
-0.195771215784405,unin_hto,Interstitial_Macrophage
-0.0692807514198216,unin_hto,Interstitial_Macrophage
0.0777778580854004,unin_hto,Interstitial_Macrophage
-0.103525428804746,unin_hto,Interstitial_Macrophage
-0.0412022057407331,unin_hto,Interstitial_Macrophage
-0.147605619669856,unin_hto,Interstitial_Macrophage
-0.0658455501069582,unin_hto,Interstitial_Macrophage
0.106890278234547,unin_hto,Interstitial_Macrophage
-0.166617796406273,unin_hto,Interstitial_Macrophage
0.00569296350327134,unin_hto,Alveolar_Macrophage
0.0277879730125841,unin_hto,Interstitial_Macrophage
0.0424746760724231,unin_hto,Interstitial_Macrophage
0.0407381767617647,unin_hto,Alveolar_Macrophage
0.0458572286340135,unin_hto,Alveolar_Macrophage
0.16049288304412,unin_hto,Interstitial_Macrophage
0.0268149852675182,unin_hto,Interstitial_Macrophage
0.247551759799483,unin_hto,Interstitial_Macrophage
0.0043421495309271,unin_hto,Interstitial_Macrophage
-0.0681901215145488,unin_hto,Interstitial_Macrophage
-0.0826454804077379,unin_hto,Alveolar_Macrophage
-0.012420744763291,unin_hto,Interstitial_Macrophage
0.19040329245355,unin_hto,Interstitial_Macrophage
-0.149186087187079,unin_hto,Interstitial_Macrophage
0.139855191227869,unin_hto,Interstitial_Macrophage
-0.0290306945253939,unin_hto,Interstitial_Macrophage
0.0489508631020784,unin_hto,Interstitial_Macrophage
-0.00235942744359813,unin_hto,Interstitial_Macrophage
0.186879124000832,unin_hto,Interstitial_Macrophage
-0.127786378632051,unin_hto,Interstitial_Macrophage
-0.0571440852270491,unin_hto,Interstitial_Macrophage
-0.00332041856941551,unin_hto,Interstitial_Macrophage
-0.0528478191185544,unin_hto,Interstitial_Macrophage
0.0737474108941412,unin_hto,Interstitial_Macrophage
-0.0365010711222404,unin_hto,Interstitial_Macrophage
0.0113443989888124,unin_hto,Interstitial_Macrophage
-0.179896403054779,unin_hto,Interstitial_Macrophage
0.0120044436551581,unin_hto,Interstitial_Macrophage
0.184312559915345,unin_hto,Interstitial_Macrophage
-0.203482403947243,unin_hto,Interstitial_Macrophage
0.0608376438628566,unin_hto,Interstitial_Macrophage
0.1547564019967,unin_hto,Interstitial_Macrophage
-0.0177464718660424,unin_hto,Interstitial_Macrophage
-0.0531753194171646,unin_hto,Interstitial_Macrophage
0.00243828824029196,unin_hto,Interstitial_Macrophage
-0.0811535182256825,unin_hto,Interstitial_Macrophage
0.230784015172457,unin_hto,Interstitial_Macrophage
-0.0635429194574743,unin_hto,Interstitial_Macrophage
0.218239757916177,unin_hto,Interstitial_Macrophage
-0.0229214207464809,unin_hto,Interstitial_Macrophage
-0.0325683638620925,unin_hto,Interstitial_Macrophage
0.0593967689419168,unin_hto,Interstitial_Macrophage
-0.0854287586666646,unin_hto,Interstitial_Macrophage
0.0861198500781029,unin_hto,Interstitial_Macrophage
0.0981669046116079,unin_hto,Interstitial_Macrophage
0.124940687926472,unin_hto,Interstitial_Macrophage
0.0162404133005908,unin_hto,Alveolar_Macrophage
-0.0422863722554714,unin_hto,Interstitial_Macrophage
0.00895997916156971,unin_hto,Interstitial_Macrophage
0.130614365020044,unin_hto,Interstitial_Macrophage
0.24454316777982,unin_hto,Interstitial_Macrophage
0.012621741505611,unin_hto,Interstitial_Macrophage
-0.00125160310438061,unin_hto,Interstitial_Macrophage
-0.0356370592039418,unin_hto,Interstitial_Macrophage
0.002009350886995,unin_hto,Interstitial_Macrophage
-0.0934476519127504,unin_hto,Interstitial_Macrophage
-0.0444813260574343,unin_hto,Interstitial_Macrophage
-0.0452042438248224,unin_hto,Interstitial_Macrophage
-0.0507417066753832,unin_hto,Interstitial_Macrophage
0.147606152019875,unin_hto,Interstitial_Macrophage
0.0892593142534818,unin_hto,Interstitial_Macrophage
0.225038162914908,unin_hto,Interstitial_Macrophage
0.082908676353202,unin_hto,Interstitial_Macrophage
0.0172575837985946,unin_hto,Interstitial_Macrophage
-0.091784581420445,unin_hto,Interstitial_Macrophage
0.132730196686517,unin_hto,Interstitial_Macrophage
0.00996527328298361,unin_hto,Interstitial_Macrophage
-0.0334065235547776,unin_hto,Interstitial_Macrophage
0.0830642694325193,unin_hto,Interstitial_Macrophage
0.0457381660719892,unin_hto,Interstitial_Macrophage
0.141532004855277,unin_hto,Interstitial_Macrophage
-0.099150063223798,unin_hto,Alveolar_Macrophage
-0.0603939573103272,unin_hto,Interstitial_Macrophage
-0.025103983673542,unin_hto,Interstitial_Macrophage
0.0984617376951035,unin_hto,Interstitial_Macrophage
-0.0146065592882459,unin_hto,Interstitial_Macrophage
0.102397759583535,unin_hto,Alveolar_Macrophage
0.0707701040759263,unin_hto,Interstitial_Macrophage
-0.101589984506062,unin_hto,Interstitial_Macrophage
0.0868080095787212,unin_hto,Interstitial_Macrophage
-0.133195482284625,unin_hto,Interstitial_Macrophage
0.0406875498324086,unin_hto,Interstitial_Macrophage
-0.0388441343916295,unin_hto,Interstitial_Macrophage
-0.00533571591991669,unin_hto,Interstitial_Macrophage
-0.25089950340591,unin_hto,Interstitial_Macrophage
0.0768735746577816,unin_hto,Interstitial_Macrophage
0.193361102162739,unin_hto,Interstitial_Macrophage
0.0574277062801684,unin_hto,Interstitial_Macrophage
-0.00833077153367007,unin_hto,Interstitial_Macrophage
-0.125705601177165,unin_hto,Interstitial_Macrophage
0.131221819570309,unin_hto,Interstitial_Macrophage
0.0822916368701274,unin_hto,Interstitial_Macrophage
0.162766931416445,unin_hto,Alveolar_Macrophage
-0.104982005814015,unin_hto,Interstitial_Macrophage
-0.00653849308430438,unin_hto,Interstitial_Macrophage
0.0692291882206709,unin_hto,Alveolar_Macrophage
0.196894176731284,unin_hto,Interstitial_Macrophage
0.00308620778255944,unin_hto,Interstitial_Macrophage
-0.0297702157818055,unin_hto,Interstitial_Macrophage
0.0445266036465512,unin_hto,Interstitial_Macrophage
-0.124178123569793,unin_hto,Interstitial_Macrophage
-0.115750463982844,unin_hto,Interstitial_Macrophage
-0.0160790276724854,unin_hto,Interstitial_Macrophage
0.0174850020423753,unin_hto,Interstitial_Macrophage
-0.0219494047550013,unin_hto,Interstitial_Macrophage
-0.0338366260928784,unin_hto,Alveolar_Macrophage
0.216960287154158,unin_hto,Interstitial_Macrophage
0.0919323082187047,unin_hto,Interstitial_Macrophage
0.0385964678743589,unin_hto,Interstitial_Macrophage
-0.0543306019545258,unin_hto,Interstitial_Macrophage
-0.172900870328329,unin_hto,Alveolar_Macrophage
-0.010470026148319,unin_hto,Interstitial_Macrophage
0.0064054802003129,unin_hto,Interstitial_Macrophage
-0.00549826919998259,unin_hto,Interstitial_Macrophage
-0.0568982419092965,unin_hto,Interstitial_Macrophage
0.101831342832377,unin_hto,Interstitial_Macrophage
0.113226574182131,unin_hto,Interstitial_Macrophage
0.306701952058891,unin_hto,Interstitial_Macrophage
0.0322951874798553,unin_hto,Interstitial_Macrophage
0.0209806769994441,unin_hto,Interstitial_Macrophage
-0.00650898650553961,unin_hto,Interstitial_Macrophage
0.0881683586922376,unin_hto,Interstitial_Macrophage
-0.00644705061393264,unin_hto,Interstitial_Macrophage
-0.0469633725893049,unin_hto,Interstitial_Macrophage
0.0453501288666414,unin_hto,Interstitial_Macrophage
0.0768029335539991,unin_hto,Interstitial_Macrophage
-0.0378125199210357,unin_hto,Alveolar_Macrophage
-0.101815298457651,unin_hto,Interstitial_Macrophage
0.199853785812862,unin_hto,Alveolar_Macrophage
0.0476045032456458,unin_hto,Interstitial_Macrophage
-0.0166075016954883,unin_hto,Interstitial_Macrophage
-0.111803986610287,unin_hto,Interstitial_Macrophage
0.0509642253224566,unin_hto,Interstitial_Macrophage
-0.00403461956185874,unin_hto,Alveolar_Macrophage
-0.0236409633810599,unin_hto,Interstitial_Macrophage
-0.145278442532688,unin_hto,Interstitial_Macrophage
0.0400634123052641,unin_hto,Interstitial_Macrophage
0.0599702604732929,unin_hto,Interstitial_Macrophage
-0.126607581428435,unin_hto,Interstitial_Macrophage
0.00876186096976522,unin_hto,Interstitial_Macrophage
0.161915009268997,unin_hto,Interstitial_Macrophage
-0.238299283229306,unin_hto,Interstitial_Macrophage
-0.0764372661032351,unin_hto,Interstitial_Macrophage
0.253685067834734,unin_hto,Alveolar_Macrophage
0.222326127496132,unin_hto,Interstitial_Macrophage
0.0864088857878102,unin_hto,Interstitial_Macrophage
0.152688494437046,unin_hto,Interstitial_Macrophage
0.0200835902344029,unin_hto,Interstitial_Macrophage
0.0758352227886909,unin_hto,Interstitial_Macrophage
0.0373746931240928,unin_hto,Interstitial_Macrophage
-0.172111040857223,unin_hto,Interstitial_Macrophage
-0.0280172114570123,unin_hto,Interstitial_Macrophage
0.154172992238945,unin_hto,Interstitial_Macrophage
-0.0651768407675011,unin_hto,Interstitial_Macrophage
0.0824390691711225,unin_hto,Interstitial_Macrophage
0.217038838436892,unin_hto,Interstitial_Macrophage
0.0423651221410399,unin_hto,Interstitial_Macrophage
0.13874272831732,unin_hto,Interstitial_Macrophage
0.0860553341565493,unin_hto,Alveolar_Macrophage
0.0568188038692903,unin_hto,Interstitial_Macrophage
0.142695981782801,unin_hto,Interstitial_Macrophage
-0.093882648697965,unin_hto,Interstitial_Macrophage
-0.053473462110086,unin_hto,Interstitial_Macrophage
0.197730301331968,unin_hto,Interstitial_Macrophage
0.167858493313144,unin_hto,Interstitial_Macrophage
-0.0264758706928723,unin_hto,Interstitial_Macrophage
-0.0580475153093477,unin_hto,Interstitial_Macrophage
0.0356283776358635,unin_hto,Interstitial_Macrophage
-0.0250059210922361,unin_hto,Interstitial_Macrophage
-0.00669460036684222,unin_hto,Interstitial_Macrophage
-0.140525027813281,unin_hto,Interstitial_Macrophage
0.044792160248337,unin_hto,Interstitial_Macrophage
-0.0985096512414045,unin_hto,Interstitial_Macrophage
0.0309497243251316,unin_hto,Interstitial_Macrophage
-0.0441207180047608,unin_hto,Interstitial_Macrophage
-0.0761040514478094,unin_hto,Interstitial_Macrophage
-0.0160867476201305,unin_hto,Interstitial_Macrophage
0.0456876332947173,unin_hto,Interstitial_Macrophage
0.0361080626439734,unin_hto,Alveolar_Macrophage
0.0138256173915979,unin_hto,Interstitial_Macrophage
0.0924157445936409,unin_hto,Interstitial_Macrophage
0.535981562388662,unin_hto,Interstitial_Macrophage
-0.123840723200194,unin_hto,Interstitial_Macrophage
0.114216098895884,unin_hto,Interstitial_Macrophage
0.0105196731883494,unin_hto,Interstitial_Macrophage
0.14789204700393,unin_hto,Interstitial_Macrophage
-0.0437343216774623,unin_hto,Interstitial_Macrophage
0.0861614184293029,unin_hto,Interstitial_Macrophage
0.0651425046640936,unin_hto,Interstitial_Macrophage
-0.0975056176343675,unin_hto,Interstitial_Macrophage
-0.0750795406834781,unin_hto,Interstitial_Macrophage
-0.0618525010635154,unin_hto,Interstitial_Macrophage
-0.124864508838738,unin_hto,Interstitial_Macrophage
-0.0415985291345512,unin_hto,Interstitial_Macrophage
-0.163653305128386,unin_hto,Interstitial_Macrophage
-0.0527398722879111,unin_hto,Interstitial_Macrophage
-0.158336810669137,unin_hto,Interstitial_Macrophage
0.135463082510735,unin_hto,Interstitial_Macrophage
-0.108699025980767,unin_hto,Interstitial_Macrophage
0.0619823268412975,unin_hto,Interstitial_Macrophage
-0.00942205666798379,unin_hto,Alveolar_Macrophage
-0.0462277901550779,unin_hto,Interstitial_Macrophage
-0.0947410562625218,unin_hto,Alveolar_Macrophage
-0.091865938895886,unin_hto,Interstitial_Macrophage
-0.0208445801683372,unin_hto,Interstitial_Macrophage
-0.0661396994238323,unin_hto,Interstitial_Macrophage
0.133983996235876,unin_hto,Interstitial_Macrophage
0.127843053800543,unin_hto,Interstitial_Macrophage
-0.0481530414821256,unin_hto,Interstitial_Macrophage
0.185708452072359,unin_hto,Interstitial_Macrophage
0.0318944211934609,unin_hto,Interstitial_Macrophage
0.0974645943526876,unin_hto,Interstitial_Macrophage
0.0635393652998178,unin_hto,Interstitial_Macrophage
-0.0746041530323322,unin_hto,Interstitial_Macrophage
-0.0785433693889544,unin_hto,Interstitial_Macrophage
-0.0638754675158614,unin_hto,Interstitial_Macrophage
-0.142998059367664,unin_hto,Interstitial_Macrophage
0.00769385925782878,unin_hto,Interstitial_Macrophage
-0.0559793774619236,unin_hto,Interstitial_Macrophage
-0.116406807364778,unin_hto,Interstitial_Macrophage
-0.164894345734838,unin_hto,Interstitial_Macrophage
-0.105233183710593,unin_hto,Interstitial_Macrophage
0.115457876949794,unin_hto,Interstitial_Macrophage
-0.0607658792667225,unin_hto,Interstitial_Macrophage
-0.0464624075189934,unin_hto,Interstitial_Macrophage
0.00790307147354957,unin_hto,Interstitial_Macrophage
0.036411721603542,unin_hto,Interstitial_Macrophage
0.18003457375403,unin_hto,Interstitial_Macrophage
0.0970178469016604,unin_hto,Interstitial_Macrophage
0.0100978575328766,unin_hto,Interstitial_Macrophage
-0.0893144317542177,unin_hto,Interstitial_Macrophage
-0.0211847257822675,unin_hto,Interstitial_Macrophage
0.152056499185426,unin_hto,Interstitial_Macrophage
0.0803532290702315,unin_hto,Interstitial_Macrophage
-0.106371429088404,unin_hto,Interstitial_Macrophage
0.0647496638404691,unin_hto,Interstitial_Macrophage
0.038145476229888,unin_hto,Interstitial_Macrophage
-0.141580181076717,unin_hto,Interstitial_Macrophage
-0.173838745709269,unin_hto,Interstitial_Macrophage
0.154024319179584,unin_hto,Interstitial_Macrophage
0.014645432446467,unin_hto,Interstitial_Macrophage
-0.0392304302618493,unin_hto,Interstitial_Macrophage
-0.0267076266455908,unin_hto,Interstitial_Macrophage
-0.118221680759943,unin_hto,Interstitial_Macrophage
-0.0382318712944392,unin_hto,Interstitial_Macrophage
0.0364094070738053,unin_hto,Interstitial_Macrophage
0.11757287920913,unin_hto,Interstitial_Macrophage
0.033129695909675,unin_hto,Interstitial_Macrophage
0.250272070161217,unin_hto,Interstitial_Macrophage
-0.021022793201639,unin_hto,Alveolar_Macrophage
-0.103702038744376,unin_hto,Interstitial_Macrophage
0.0905772031795178,unin_hto,Interstitial_Macrophage
-0.0537303904095396,unin_hto,Interstitial_Macrophage
-0.0467004478461971,unin_hto,Interstitial_Macrophage
-0.0670895052737508,unin_hto,Interstitial_Macrophage
-0.054119434861337,unin_hto,Interstitial_Macrophage
-0.0265622947225014,unin_hto,Interstitial_Macrophage
-0.0461766471752549,unin_hto,Alveolar_Macrophage
-0.0403588198572916,unin_hto,Interstitial_Macrophage
-0.00612274557841622,unin_hto,Interstitial_Macrophage
0.00477044119751491,unin_hto,Interstitial_Macrophage
0.344072553098346,unin_hto,Neutrophil
-0.0586880991260091,unin_hto,Interstitial_Macrophage
-0.106164759608215,unin_hto,Interstitial_Macrophage
-0.0743786505076819,unin_hto,Interstitial_Macrophage
0.00219686112897627,unin_hto,Interstitial_Macrophage
0.0844931171653382,unin_hto,Interstitial_Macrophage
0.0604746596150038,unin_hto,Alveolar_Macrophage
0.132882132392226,unin_hto,Interstitial_Macrophage
0.0868909592184054,unin_hto,Interstitial_Macrophage
-0.00828516104845398,unin_hto,Interstitial_Macrophage
0.174079552842587,unin_hto,Interstitial_Macrophage
0.0362196869708467,unin_hto,Interstitial_Macrophage
0.149952350776663,unin_hto,Interstitial_Macrophage
-0.0110338877533612,unin_hto,Interstitial_Macrophage
-0.118096008785326,unin_hto,Interstitial_Macrophage
0.0451935166959924,unin_hto,Interstitial_Macrophage
0.0761210879206797,unin_hto,Interstitial_Macrophage
-0.00188597225231574,unin_hto,Interstitial_Macrophage
-0.00948791403671917,unin_hto,Interstitial_Macrophage
0.0638867094668908,unin_hto,Interstitial_Macrophage
0.0194406208778679,unin_hto,Interstitial_Macrophage
-0.00253507551596605,unin_hto,Interstitial_Macrophage
0.201293219645962,unin_hto,Interstitial_Macrophage
-0.143236787316016,unin_hto,Interstitial_Macrophage
-0.106504123757407,unin_hto,Interstitial_Macrophage
0.175517409925305,unin_hto,Interstitial_Macrophage
-0.0377887515312641,unin_hto,Interstitial_Macrophage
0.0479325207166404,unin_hto,Interstitial_Macrophage
0.102514134518286,unin_hto,Interstitial_Macrophage
-0.0819481517176293,unin_hto,Interstitial_Macrophage
0.0312531923317509,unin_hto,Interstitial_Macrophage
0.0403676101073767,unin_hto,Interstitial_Macrophage
0.0729186920117159,unin_hto,Interstitial_Macrophage
-0.0795347517982177,unin_hto,Interstitial_Macrophage
0.030387938570262,unin_hto,Interstitial_Macrophage
0.122177359091155,unin_hto,Interstitial_Macrophage
-0.0329797253874444,unin_hto,Interstitial_Macrophage
0.0156747980155368,unin_hto,Interstitial_Macrophage
0.0401970228109791,unin_hto,Interstitial_Macrophage
0.271323056063162,unin_hto,Interstitial_Macrophage
0.0656211370429845,unin_hto,Interstitial_Macrophage
0.110627246566422,unin_hto,Interstitial_Macrophage
-0.104882746877439,unin_hto,Interstitial_Macrophage
-0.0406942083033923,unin_hto,Interstitial_Macrophage
-0.0397564229392828,unin_hto,Interstitial_Macrophage
0.115365894918539,unin_hto,Interstitial_Macrophage
0.00963706418929161,unin_hto,Interstitial_Macrophage
-0.0811075100078434,unin_hto,Interstitial_Macrophage
-0.0371614648486475,unin_hto,Interstitial_Macrophage
0.075993968127532,unin_hto,Interstitial_Macrophage
0.0578515125025388,unin_hto,Interstitial_Macrophage
-0.00267320290557205,unin_hto,Interstitial_Macrophage
0.0142808661088799,unin_hto,Interstitial_Macrophage
0.129912326926392,unin_hto,Alveolar_Macrophage
-0.0283654203552091,unin_hto,Alveolar_Macrophage
-0.129865143328141,unin_hto,Alveolar_Macrophage
-0.164084806055713,unin_hto,Interstitial_Macrophage
-0.01008065810233,unin_hto,Interstitial_Macrophage
-0.0709749699860812,unin_hto,Interstitial_Macrophage
-0.0196658946056933,unin_hto,Interstitial_Macrophage
-0.0434276119884427,unin_hto,Interstitial_Macrophage
-0.141302000372591,unin_hto,Alveolar_Macrophage
0.0202883595370095,unin_hto,Interstitial_Macrophage
0.0658161804154084,unin_hto,Interstitial_Macrophage
-0.0782367330881123,unin_hto,Interstitial_Macrophage
-0.0128388129418864,unin_hto,Interstitial_Macrophage
-0.0822964945919796,unin_hto,Interstitial_Macrophage
-0.0522037728549522,unin_hto,Interstitial_Macrophage
-0.08434717065999,unin_hto,Interstitial_Macrophage
-0.0595039808934532,unin_hto,Interstitial_Macrophage
-0.0993803424382296,unin_hto,Alveolar_Macrophage
0.00572704181693923,unin_hto,Alveolar_Macrophage
0.0588340871323707,unin_hto,Interstitial_Macrophage
0.214974302062853,unin_hto,Interstitial_Macrophage
0.134554725789184,unin_hto,Interstitial_Macrophage
-0.0542140366839971,unin_hto,Interstitial_Macrophage
0.0169334498443537,unin_hto,Interstitial_Macrophage
0.0423604531124542,unin_hto,Interstitial_Macrophage
0.0273865129450966,unin_hto,Interstitial_Macrophage
-0.003602520002876,unin_hto,Interstitial_Macrophage
0.0757267661339496,unin_hto,Interstitial_Macrophage
-0.0700314558110613,unin_hto,Alveolar_Macrophage
-0.153432840659467,unin_hto,Interstitial_Macrophage
0.0189704206503805,unin_hto,Interstitial_Macrophage
0.136554953459901,unin_hto,Interstitial_Macrophage
0.0572822081323542,unin_hto,Interstitial_Macrophage
0.286742377053151,unin_hto,Interstitial_Macrophage
-0.0769381503493691,unin_hto,Interstitial_Macrophage
0.153492831638945,unin_hto,Interstitial_Macrophage
-0.0667980383255458,unin_hto,Interstitial_Macrophage
0.263843068326831,unin_hto,Interstitial_Macrophage
-0.039260256369227,unin_hto,Alveolar_Macrophage
-0.0760849523015194,unin_hto,Interstitial_Macrophage
-0.00898434585655994,unin_hto,Interstitial_Macrophage
-0.247452792381188,unin_hto,Interstitial_Macrophage
-0.0121356645091826,unin_hto,Interstitial_Macrophage
0.0814246259250505,unin_hto,Interstitial_Macrophage
0.0936113270945494,unin_hto,Interstitial_Macrophage
-0.0279757189450161,unin_hto,Interstitial_Macrophage
0.116678864076012,unin_hto,Interstitial_Macrophage
0.0146338752725066,unin_hto,Interstitial_Macrophage
-0.0653544252617386,unin_hto,Interstitial_Macrophage
0.107435595995494,unin_hto,Interstitial_Macrophage
0.0331254387116247,unin_hto,Interstitial_Macrophage
0.0562747984872796,unin_hto,Interstitial_Macrophage
0.0682528790129652,unin_hto,Interstitial_Macrophage
-0.0274197314694464,unin_hto,Interstitial_Macrophage
-0.129792656050718,unin_hto,Interstitial_Macrophage
-0.108903078526478,unin_hto,Interstitial_Macrophage
0.125306496766059,unin_hto,Interstitial_Macrophage
-0.101315283728858,unin_hto,Interstitial_Macrophage
0.111527349714326,unin_hto,Interstitial_Macrophage
0.0056913985066617,unin_hto,Alveolar_Macrophage
0.127473350480556,unin_hto,Interstitial_Macrophage
0.0296707450837577,unin_hto,Interstitial_Macrophage
-0.126955557497019,unin_hto,Interstitial_Macrophage
-0.0586985932208176,unin_hto,Interstitial_Macrophage
-0.0701396203877105,unin_hto,Interstitial_Macrophage
0.151158617375201,unin_hto,Interstitial_Macrophage
-0.106304666785513,unin_hto,Interstitial_Macrophage
0.101618557672709,unin_hto,Interstitial_Macrophage
-0.00546039086769845,unin_hto,Interstitial_Macrophage
0.176632993050571,unin_hto,Alveolar_Macrophage
-0.121097333417388,unin_hto,Interstitial_Macrophage
0.0326345925086641,unin_hto,Interstitial_Macrophage
0.0814000063590616,unin_hto,Interstitial_Macrophage
0.153599903325791,unin_hto,Interstitial_Macrophage
0.10048881182887,unin_hto,Interstitial_Macrophage
-0.0648777833621177,unin_hto,Interstitial_Macrophage
0.0699778645860472,unin_hto,Interstitial_Macrophage
-0.109021449970307,unin_hto,Interstitial_Macrophage
-0.0278360761220856,unin_hto,Interstitial_Macrophage
-0.105395301770527,unin_hto,Interstitial_Macrophage
0.0940717886641873,unin_hto,Interstitial_Macrophage
-0.0669159962165104,unin_hto,Interstitial_Macrophage
-0.0513433516594734,unin_hto,Interstitial_Macrophage
0.00903691226431011,unin_hto,Interstitial_Macrophage
0.0476103766164209,unin_hto,Interstitial_Macrophage
-0.139638143449126,unin_hto,Interstitial_Macrophage
0.0381480297638316,unin_hto,Interstitial_Macrophage
-0.085448466183435,unin_hto,Interstitial_Macrophage
0.0142676865108929,unin_hto,Interstitial_Macrophage
-0.0255337433452867,unin_hto,Interstitial_Macrophage
0.0862872914032639,unin_hto,Interstitial_Macrophage
0.0974127428714921,unin_hto,Interstitial_Macrophage
0.00601998219179764,unin_hto,Interstitial_Macrophage
0.309599607401466,unin_hto,Interstitial_Macrophage
0.0715234380107437,unin_hto,Interstitial_Macrophage
-0.0990788331907414,unin_hto,Interstitial_Macrophage
0.1639323012505,unin_hto,Interstitial_Macrophage
0.00568016369392541,unin_hto,Interstitial_Macrophage
0.131223720988482,unin_hto,Interstitial_Macrophage
-0.0698090733966529,unin_hto,Interstitial_Macrophage
-0.0333902827003849,unin_hto,Interstitial_Macrophage
-0.0964573312632556,unin_hto,Interstitial_Macrophage
-0.00057534391861741,unin_hto,Interstitial_Macrophage
-0.074227653970405,unin_hto,Interstitial_Macrophage
0.0658927427028863,unin_hto,Interstitial_Macrophage
0.0117274987573846,unin_hto,Interstitial_Macrophage
-0.0204644144611812,unin_hto,Interstitial_Macrophage
-0.0397239189812648,unin_hto,Interstitial_Macrophage
0.0708375315641244,unin_hto,Alveolar_Macrophage
0.118315127092236,unin_hto,Interstitial_Macrophage
0.0712911716538783,unin_hto,Interstitial_Macrophage
-0.0599932191625108,unin_hto,Interstitial_Macrophage
0.197985954230446,unin_hto,Interstitial_Macrophage
-0.113301968542157,unin_hto,Interstitial_Macrophage
-0.0452152099860402,unin_hto,Interstitial_Macrophage
0.01283219204823,unin_hto,Monocyte
0.162298506232156,unin_hto,Interstitial_Macrophage
-0.061728881756351,unin_hto,Interstitial_Macrophage
-0.151728795366337,unin_hto,Interstitial_Macrophage
0.165080345280847,unin_hto,Interstitial_Macrophage
0.0333136748504564,unin_hto,Interstitial_Macrophage
-0.0211371102371016,unin_hto,Interstitial_Macrophage
-0.0352507003022024,unin_hto,Interstitial_Macrophage
-0.0609718003555421,unin_hto,Interstitial_Macrophage
-0.0209144225006632,unin_hto,Alveolar_Macrophage
-0.205540781250444,unin_hto,Interstitial_Macrophage
0.099161355945541,unin_hto,Interstitial_Macrophage
0.0430013459039592,unin_hto,Interstitial_Macrophage
0.187414434173496,unin_hto,Interstitial_Macrophage
0.0207790662645271,unin_hto,Interstitial_Macrophage
-0.0475506178024639,unin_hto,Interstitial_Macrophage
-0.129041993904208,unin_hto,Interstitial_Macrophage
-0.0127388630453628,unin_hto,Interstitial_Macrophage
-0.0454284321545534,unin_hto,Interstitial_Macrophage
-0.0383392705942777,unin_hto,Interstitial_Macrophage
0.160703123729304,unin_hto,Interstitial_Macrophage
0.330489151125866,unin_hto,Alveolar_Macrophage
-0.0122061447417252,unin_hto,Interstitial_Macrophage
0.0344668756105954,unin_hto,Interstitial_Macrophage
-0.0278357526354799,unin_hto,Interstitial_Macrophage
-0.0135840118048449,unin_hto,Interstitial_Macrophage
0.11368659857026,unin_hto,Interstitial_Macrophage
-0.101633366336763,unin_hto,Interstitial_Macrophage
0.0277075196733768,unin_hto,Interstitial_Macrophage
-0.0123660533850987,unin_hto,Interstitial_Macrophage
0.133631026694188,unin_hto,Interstitial_Macrophage
0.11684410644878,unin_hto,Interstitial_Macrophage
-0.0643412580138809,unin_hto,Interstitial_Macrophage
0.0593891122091335,unin_hto,Interstitial_Macrophage
0.0205399906263564,unin_hto,Interstitial_Macrophage
