p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cell_type
0.924356914077673,0.123426002223077,0.351,0.369,1,EIF5,NK_cell
0.925207656040288,0.265120380758892,0.107,0.109,1,TIA1,NK_cell
0.9253845277576,0.33886907874319,0.121,0.125,1,CHD4,NK_cell
0.931684332759448,0.198685970491933,0.113,0.116,1,RTCB,NK_cell
0.93300419291814,0.108428794353431,0.341,0.357,1,SNRPF,NK_cell
0.935003245513891,0.145772935305259,0.246,0.257,1,SLC3A2,NK_cell
0.935841792727584,0.179306750018482,0.109,0.112,1,MLST8,NK_cell
0.936893232719323,-0.200293220957915,0.151,0.149,1,PTMS,NK_cell
0.940095932525779,0.35199523835945,0.117,0.121,1,EIF4G1,NK_cell
0.940149855453546,0.201908763429614,0.176,0.183,1,CREBRF,NK_cell
0.940420344281739,0.274904453584424,0.1,0.103,1,PSMD1,NK_cell
0.942486401880502,-0.218940485513726,0.32,0.315,1,VAMP5,NK_cell
0.943557652740956,-0.141414380042932,0.257,0.253,1,RHOH,NK_cell
0.944639289638889,0.244609395467925,0.14,0.146,1,NDUFA9,NK_cell
0.948194262781696,0.19169836076799,0.242,0.254,1,MTCH1,NK_cell
0.951833416179228,0.210732168677252,0.112,0.114,1,ATIC,NK_cell
0.956698405355863,-0.256157939797448,0.351,0.334,1,ANXA2,NK_cell
0.957306944133888,0.202914142105496,0.117,0.119,1,ALDH9A1,NK_cell
0.9591499804482,0.204029718397586,0.182,0.188,1,PIH1D1,NK_cell
0.959394092487672,0.209594129382573,0.159,0.166,1,NELFE,NK_cell
0.959593006994853,0.105286896605515,0.232,0.24,1,GTF3C6,NK_cell
0.960246315651678,0.231928674274698,0.17,0.175,1,USP16,NK_cell
0.960287374929383,0.161507963217253,0.249,0.258,1,CSNK1A1,NK_cell
0.96437673729087,0.177872826496819,0.208,0.217,1,MMADHC,NK_cell
0.964513883009083,0.256317867459841,0.113,0.116,1,CCDC90B,NK_cell
0.966553446949156,0.135300792487992,0.129,0.132,1,TMEM126B,NK_cell
0.966558473755058,0.254054258074675,0.113,0.115,1,PUM2,NK_cell
0.968151188536884,0.157568169503751,0.293,0.309,1,ZC3H15,NK_cell
0.968483771795781,0.204721599308277,0.125,0.129,1,TM2D3,NK_cell
0.969777886787458,0.262419373243862,0.121,0.125,1,MOB3A,NK_cell
0.975157634986583,0.157540088156776,0.188,0.194,1,HACD4,NK_cell
0.977567444248934,0.155066034834356,0.228,0.235,1,RANBP1,NK_cell
0.977589743169436,0.195092788669017,0.312,0.327,1,PPP1R2,NK_cell
0.980190346267909,0.203091033585911,0.217,0.226,1,PRPF40A,NK_cell
0.981328224013597,-0.402588911316818,0.994,0.993,1,MT-CO3,NK_cell
0.982450832674956,0.229924190931549,0.112,0.116,1,AP2A1,NK_cell
0.98316416481532,0.245706543816738,0.139,0.143,1,EIF2AK2,NK_cell
0.985574277816662,0.207630896558765,0.119,0.122,1,ZFC3H1,NK_cell
0.990162338507938,0.302745484356779,0.109,0.112,1,DHX29,NK_cell
0.990596988548489,0.27580122061621,0.211,0.222,1,GRSF1,NK_cell
0.994918974038469,0.233575549993568,0.19,0.198,1,CIR1,NK_cell
0,2.27691242509161,0.881,0.185,0,CD3D,T_cell
0,2.25824192992217,0.926,0.241,0,CD3E,T_cell
0,2.32136281497408,0.724,0.168,0,IL7R,T_cell
0,1.9196220127191,0.83,0.294,0,LTB,T_cell
0,1.64094090288785,0.665,0.201,0,LCK,T_cell
0,2.80600609450772,0.548,0.091,0,TCF7,T_cell
0,1.14348009387104,0.878,0.426,0,IFITM1,T_cell
0,0.900579076557356,0.8,0.35,0,PTPRCAP,T_cell
0,1.10091592983356,0.91,0.473,0,IL32,T_cell
0,1.73046236107276,0.579,0.152,0,CD3G,T_cell
0,1.22784882501445,0.79,0.365,0,EVL,T_cell
0,1.24359330197443,0.651,0.226,0,CD7,T_cell
0,-3.90029942596609,0.116,0.532,0,CST3,T_cell
0,2.8321872024186,0.475,0.069,0,LEF1,T_cell
0,2.53286462551702,0.482,0.079,0,CAMK4,T_cell
0,2.24452380493854,0.549,0.147,0,FLT3LG,T_cell
0,-2.92789749109597,0.183,0.578,0,HLA-DRA,T_cell
0,0.831982470331393,0.735,0.342,0,CD69,T_cell
0,-3.55156721062164,0.072,0.449,0,TYROBP,T_cell
0,0.967162111383199,0.729,0.355,0,IL2RG,T_cell
0,1.40985210062737,0.571,0.198,0,LAT,T_cell
0,0.790352174081712,0.911,0.545,0,CD52,T_cell
0,1.7608837014492,0.641,0.277,0,NOSIP,T_cell
0,1.55875679745922,0.526,0.164,0,CD2,T_cell
0,2.33231481859412,0.45,0.089,0,MAL,T_cell
0,2.53449357249561,0.443,0.083,0,CD27,T_cell
0,1.73260474216828,0.506,0.147,0,LINC00861,T_cell
0,1.15463970437848,0.765,0.406,0,AES,T_cell
0,1.62992562338752,0.518,0.162,0,SPOCK2,T_cell
0,1.557313767113,0.621,0.275,0,LEPROTL1,T_cell
0,0.521705405947498,0.708,0.365,0,DNAJB1,T_cell
0,-2.49079744065134,0.234,0.571,0,HLA-DRB1,T_cell
0,1.18699243943857,0.564,0.237,0,SEPT1,T_cell
0,1.86263655304755,0.434,0.11,0,CD6,T_cell
0,1.07538119146844,0.804,0.481,0,C12orf57,T_cell
0,1.89713941450609,0.453,0.133,0,PIK3IP1,T_cell
0,1.45506057327468,0.504,0.186,0,MGAT4A,T_cell
0,1.35279450994659,0.85,0.536,0,EEF1G,T_cell
0,1.27351878361635,0.608,0.296,0,GYPC,T_cell
0,0.861065126325681,0.853,0.549,0,LDHB,T_cell
0,-3.31878246781351,0.091,0.392,0,FCER1G,T_cell
0,1.05714473672502,0.609,0.31,0,TRAF3IP3,T_cell
0,1.08428252536268,0.879,0.582,0,ZFP36L2,T_cell
0,1.29565570416656,0.689,0.392,0,RPS4Y1,T_cell
0,1.1845700061997,0.507,0.212,0,TRBC2,T_cell
0,1.39404855356008,0.463,0.169,0,RHOH,T_cell
0,1.26799229547386,0.564,0.273,0,CCDC109B,T_cell
0,0.821705239198561,0.463,0.173,0,ZAP70,T_cell
0,-1.99581699439964,0.253,0.542,0,GPX1,T_cell
0,1.08143376576661,0.523,0.234,0,ACAP1,T_cell
0,1.22319783278861,0.584,0.295,0,SELL,T_cell
0,-4.34780865802018,0.025,0.314,0,SERPINA1,T_cell
0,1.12068546031036,0.643,0.356,0,CNN2,T_cell
0,1.64430166636142,0.435,0.152,0,ABLIM1,T_cell
0,2.13920909270172,0.361,0.079,0,AQP3,T_cell
0,-3.25894045847563,0.199,0.481,0,IFITM3,T_cell
0,1.63762092236374,0.383,0.105,0,TC2N,T_cell
0,2.19920778667274,0.35,0.073,0,CD5,T_cell
0,1.40182586613745,0.464,0.188,0,ARHGAP15,T_cell
0,1.72634733822594,0.401,0.125,0,ITM2A,T_cell
0,0.667814306403595,0.891,0.616,0,ARHGDIB,T_cell
0,-2.28857474499116,0.174,0.446,0,ATOX1,T_cell
0,1.11792394689893,0.899,0.627,0,AC090498.1,T_cell
0,1.13794001940569,0.513,0.242,0,GIMAP7,T_cell
0,0.746752860493793,0.861,0.59,0,FXYD5,T_cell
0,0.917998516617621,0.806,0.536,0,GLTSCR2,T_cell
0,-2.83370261587849,0.061,0.329,0,ZEB2,T_cell
0,1.31288823911578,0.9,0.632,0,SARAF,T_cell
0,-5.09724869826569,0.011,0.278,0,LGALS2,T_cell
0,-2.79821402742405,0.122,0.389,0,TYMP,T_cell
0,2.42676340552589,0.332,0.066,0,CCR7,T_cell
0,2.40104600116156,0.333,0.069,0,RCAN3,T_cell
0,-1.91183910788082,0.301,0.562,0,NPC2,T_cell
0,-5.86442204368888,0.075,0.336,0,S100A9,T_cell
0,-5.3487143260663,0.085,0.344,0,LYZ,T_cell
0,-4.02514117625964,0.021,0.279,0,SPI1,T_cell
0,-2.46773953556369,0.099,0.354,0,HLA-DMA,T_cell
0,1.74635267037422,0.35,0.096,0,DGKA,T_cell
0,-3.40603460549944,0.035,0.288,0,FGR,T_cell
0,-3.74920195282716,0.022,0.275,0,LYN,T_cell
0,1.81069956150885,0.355,0.102,0,LIME1,T_cell
0,-2.20974108218181,0.062,0.313,0,SPP1,T_cell
0,-2.90657488376064,0.077,0.327,0,GRN,T_cell
0,1.34357050519948,0.394,0.147,0,CDC25B,T_cell
0,0.621071985517558,0.916,0.672,0,BTG1,T_cell
0,1.53710089853867,0.374,0.131,0,AC006129.2,T_cell
0,1.77819762703844,0.318,0.082,0,ITK,T_cell
0,-2.19140449131472,0.307,0.542,0,HLA-DPA1,T_cell
0,-4.48054885444595,0.029,0.264,0,GPX3,T_cell
0,-3.96430900777935,0.016,0.249,0,TMEM176B,T_cell
0,2.38463724977191,0.283,0.051,0,TRAT1,T_cell
0,-3.58977730187196,0.017,0.249,0,MEF2C,T_cell
0,-4.81755407661251,0.015,0.244,0,CSTA,T_cell
0,-3.820228700004,0.017,0.245,0,TMEM176A,T_cell
0,-5.64072319165188,0.018,0.243,0,FCN1,T_cell
0,1.64878851802814,0.341,0.117,0,PBXIP1,T_cell
0,2.15412609205007,0.291,0.067,0,OXNAD1,T_cell
0,1.1031442376075,0.854,0.63,0,JUNB,T_cell
0,0.932987203030484,0.874,0.652,0,NPM1,T_cell
0,0.727134952428995,0.868,0.646,0,HSPA8,T_cell
0,1.64415520955019,0.31,0.093,0,TRAC,T_cell
0,1.70257577985892,0.287,0.075,0,LDLRAP1,T_cell
0,0.773759146187606,0.911,0.701,0,PABPC1,T_cell
0,2.21868436569433,0.279,0.07,0,CD8B,T_cell
0,-1.89012275352556,0.38,0.585,0,PSAP,T_cell
0,1.68178524765707,0.277,0.074,0,CD8A,T_cell
0,1.68714824917767,0.284,0.081,0,PCED1B,T_cell
0,3.00749247498845,0.227,0.027,0,NELL2,T_cell
0,0.808311414329447,0.88,0.682,0,EEF2,T_cell
0,-1.96199084687087,0.497,0.692,0,SAT1,T_cell
0,1.80475497796377,0.258,0.064,0,BCL11B,T_cell
0,1.86360728583661,0.255,0.066,0,SERINC5,T_cell
0,-2.25496166947833,0.454,0.64,0,MT2A,T_cell
0,0.693441526676097,0.903,0.723,0,HNRNPA1,T_cell
0,2.57541760930639,0.215,0.035,0,TRABD2A,T_cell
0,1.1893977873308,0.916,0.738,0,EEF1B2,T_cell
0,1.10894836872764,0.951,0.781,0,RPSA,T_cell
0,2.63764062914156,0.192,0.029,0,CD28,T_cell
0,0.602235606815334,0.903,0.741,0,BTF3,T_cell
0,0.825370410788459,0.928,0.772,0,RPL4,T_cell
0,2.63898104414312,0.184,0.029,0,SIRPG,T_cell
0,0.843073326820853,0.958,0.842,0,RPL10A,T_cell
0,1.07662521394558,0.954,0.839,0,RPL5,T_cell
0,0.947047018302198,0.952,0.839,0,RPLP0,T_cell
0,0.878686468779879,0.957,0.855,0,RPS5,T_cell
0,0.722335466899565,0.96,0.859,0,RPL17,T_cell
0,0.660059481489805,0.951,0.857,0,GNB2L1,T_cell
0,0.846746174832696,0.973,0.886,0,RPL3,T_cell
0,1.05663792264127,0.98,0.896,0,RPS3,T_cell
0,0.811413480797216,0.966,0.882,0,RPL6,T_cell
0,0.988260358305813,0.967,0.884,0,RPS10,T_cell
0,0.531973686437003,0.964,0.882,0,RPL15,T_cell
0,0.626480616622864,0.945,0.864,0,NACA,T_cell
0,0.734834343433437,0.967,0.889,0,RPL7A,T_cell
0,0.874937251933848,0.972,0.895,0,RPL18,T_cell
0,0.745352208405135,0.973,0.904,0,RPS7,T_cell
0,0.56376310510526,0.962,0.893,0,RPL24,T_cell
0,0.656125572255935,0.963,0.899,0,RPL22,T_cell
0,0.90642061684067,0.976,0.912,0,RPS4X,T_cell
0,0.53287900697408,0.971,0.907,0,RPL23A,T_cell
0,0.449679233478462,0.963,0.901,0,RPL9,T_cell
0,0.837258132241948,0.982,0.92,0,RPS21,T_cell
0,0.878850425530865,0.98,0.919,0,RPS25,T_cell
0,0.846289617950144,0.978,0.918,0,RPL14,T_cell
0,0.782272106089059,0.977,0.917,0,RPS6,T_cell
0,0.506658528657768,0.979,0.919,0,FAU,T_cell
0,0.61896341814989,0.972,0.912,0,RPS29,T_cell
0,0.902472159766914,0.983,0.927,0,RPS8,T_cell
0,0.464944444316491,0.971,0.915,0,RPS16,T_cell
0,0.731465128479961,0.973,0.921,0,RPS13,T_cell
0,0.722261647461136,0.971,0.921,0,RPL29,T_cell
0,1.03908044056984,0.984,0.935,0,RPL30,T_cell
0,-2.46443707891681,0.76,0.808,0,CD74,T_cell
0,0.510921163697816,0.971,0.923,0,RPL8,T_cell
0,0.687898048341184,0.982,0.936,0,RPL18A,T_cell
0,0.627856694886969,0.983,0.938,0,RPS19,T_cell
0,0.522064959173181,0.981,0.937,0,RPL12,T_cell
0,0.850053544504049,0.981,0.938,0,RPL11,T_cell
0,0.773219774525734,0.982,0.94,0,RPS23,T_cell
0,0.784473360482443,0.975,0.933,0,RPL35A,T_cell
0,0.920788506469528,0.979,0.937,0,RPS3A,T_cell
0,0.831005367797904,0.984,0.943,0,RPL19,T_cell
0,0.566127386361431,0.977,0.936,0,RPL36,T_cell
0,0.47370588175091,0.977,0.937,0,RPL26,T_cell
0,0.729801222473967,0.982,0.943,0,RPS18,T_cell
0,0.894628139360044,0.981,0.944,0,RPS14,T_cell
0,0.598046925009073,0.986,0.949,0,RPL39,T_cell
0,0.807017943603571,0.989,0.953,0,RPS27A,T_cell
0,0.563516749847297,0.982,0.947,0,RPS15,T_cell
0,0.423981451316927,0.983,0.949,0,RPLP2,T_cell
0,0.856294005214617,0.986,0.952,0,RPS15A,T_cell
0,0.69784878381655,0.984,0.95,0,RPS28,T_cell
0,0.416386406469498,0.983,0.95,0,TPT1,T_cell
0,0.651770306093149,0.986,0.954,0,RPL37,T_cell
0,1.05661645426431,0.99,0.959,0,RPS12,T_cell
0,0.908492454305311,0.987,0.958,0,RPL32,T_cell
0,0.760600316751717,0.985,0.957,0,RPL34,T_cell
0,0.887635253013361,0.992,0.964,0,RPL10,T_cell
0,0.775196251095494,0.991,0.965,0,RPL13,T_cell
0,0.818392003924839,0.991,0.967,0,RPS27,T_cell
0,0.653132262471867,0.99,0.966,0,RPL28,T_cell
0,1.06192249724301,0.994,0.971,0,EEF1A1,T_cell
0,0.53831361450998,0.992,0.97,0,RPLP1,T_cell
0,-2.00119582508005,0.972,0.961,0,FTL,T_cell
0,-0.857099802386278,0.945,0.938,0,SERF2,T_cell
0,-1.14573730221587,0.999,0.993,0,MT-CO1,T_cell
0,-1.73480207947269,0.968,0.974,0,MT-ATP6,T_cell
0,-1.85171112682847,0.98,0.986,0,MT-ND4,T_cell
0,-1.53933503503379,0.965,0.97,0,MT-ND2,T_cell
0,-1.54096857216574,0.982,0.978,0,FTH1,T_cell
1.1125369292536e-308,-3.40100171807407,0.033,0.266,1.11253692927578e-308,CD68,T_cell
1.112536929259e-308,-3.59146464294113,0.016,0.238,1.11253705047646e-308,CYBB,T_cell
1.1125369299137e-308,-1.81949185568056,0.272,0.527,1.1125517445017e-308,LGALS1,T_cell
1.1125369308932e-308,-4.21248820978429,0.011,0.228,1.11257372836564e-308,SLC7A7,T_cell
1.11253699650596e-308,0.489405718355522,0.949,0.853,1.11404634109899e-308,EEF1D,T_cell
1.11299146599636e-308,-0.982648649816976,0.916,0.895,2.04032453091685e-307,GAPDH,T_cell
1.11301103914752e-308,-1.89119328835056,0.364,0.57,2.12818449184366e-307,HLA-DPB1,T_cell
1.13022246072239e-308,-4.24717489634614,0.027,0.248,7.93868136571124e-306,PDZK1IP1,T_cell
1.23385051505429e-308,-2.41790430212433,0.071,0.317,5.44552423942113e-305,APLP2,T_cell
1.42887290732507e-307,-3.7810361977025,0.015,0.23,3.20696235320039e-303,MGST1,T_cell
2.12017169415182e-306,2.5627747359951,0.171,0.028,4.75851335035434e-302,RP11-18H21.1,T_cell
6.19007008387775e-306,1.18191086364138,0.413,0.163,1.38929932962552e-301,SKAP1,T_cell
1.27339455122105e-305,1.83643354457991,0.217,0.048,2.85800673076053e-301,TNFRSF25,T_cell
5.45132927621143e-305,1.01894460164645,0.456,0.191,1.22349634275289e-300,FCMR,T_cell
3.88982584260341e-303,2.25549840306858,0.187,0.035,8.7303251211391e-299,INPP4B,T_cell
3.09775139147998e-302,1.20232440555867,0.395,0.155,6.95259322303767e-298,ETS1,T_cell
6.92419810385084e-302,0.730970736454526,0.737,0.426,1.55406702242828e-297,FYB,T_cell
3.30486043319907e-301,-2.87080448066783,0.057,0.291,7.41742875627199e-297,CTSH,T_cell
1.21985884548837e-300,-1.59181594403077,0.45,0.603,2.7378511928141e-296,GSTP1,T_cell
1.62611343036828e-300,-4.9368625251195,0.014,0.221,3.64964898311856e-296,MNDA,T_cell
5.90184680978671e-300,1.36747868513566,0.336,0.116,1.32461049798853e-295,SCML4,T_cell
2.6903410997799e-299,-2.81148563103667,0.041,0.268,6.03820156434601e-295,APOE,T_cell
7.42090192678359e-298,-4.50550917685282,0.014,0.221,1.66554722844731e-293,CD14,T_cell
1.22352549769053e-295,-4.17420003977827,0.015,0.222,2.74608062701663e-291,VCAN,T_cell
5.19845874007116e-294,1.41383236263329,0.304,0.098,1.16674207962157e-289,CD96,T_cell
1.36097835378537e-292,2.4538197058287,0.171,0.029,3.05457981723588e-288,ICOS,T_cell
2.09470786129385e-292,2.34991448789851,0.179,0.033,4.70136232388791e-288,LINC01550,T_cell
2.75586588049955e-292,1.42125127259097,0.354,0.134,6.18526538219318e-288,PIM2,T_cell
3.20293426674391e-291,-6.52016276523789,0.102,0.325,7.18866566828004e-287,S100A8,T_cell
6.27992764831069e-288,-1.06957402805991,0.97,0.963,1.40946696138685e-283,MT-ND1,T_cell
9.82481570728217e-287,0.41463716257537,0.956,0.849,2.20508163734241e-282,RPS2,T_cell
4.82926782379977e-286,-0.946482452563785,0.817,0.824,1.08388087037362e-281,OAZ1,T_cell
6.88039342337077e-285,-4.47374176942439,0.018,0.221,1.54423549994133e-280,MT1G,T_cell
9.85703096212178e-283,0.888900853651129,0.594,0.331,2.21231202913861e-278,TNFAIP3,T_cell
1.57773591750484e-282,-4.34480666465206,0.01,0.207,3.54107049324787e-278,ALDH2,T_cell
3.11568893795968e-282,-4.03619164793857,0.01,0.207,6.9928522523567e-278,IGFBP7,T_cell
1.24427053207762e-281,1.97573560588841,0.205,0.047,2.79264078219501e-277,TESPA1,T_cell
1.27021847874894e-281,-4.21010558662406,0.022,0.225,2.85087835370411e-277,KLF4,T_cell
4.93986284405872e-281,1.1080430571173,0.428,0.182,1.10870281672054e-276,LBH,T_cell
1.95990161698967e-278,0.669191864084037,0.782,0.496,4.39880318917162e-274,RAC2,T_cell
2.29484725857342e-278,1.00145556267793,0.569,0.323,5.15055518714219e-274,NDFIP1,T_cell
3.48005259681498e-278,-1.81560976607014,0.188,0.434,7.81063004829153e-274,CD63,T_cell
3.74317686478669e-277,2.06410882919615,0.207,0.049,8.40118615532724e-273,FAM102A,T_cell
6.12866675947679e-276,1.89074914771951,0.21,0.05,1.37551796749697e-271,THEMIS,T_cell
1.00089750935907e-273,-2.80339111479004,0.08,0.304,2.24641437000549e-269,HLA-DQB1,T_cell
6.2517286036611e-273,-4.43977245765245,0.011,0.203,1.4031379678057e-268,CLEC7A,T_cell
3.26531844409325e-272,1.01353251414238,0.504,0.259,7.3286807159229e-268,SEPT6,T_cell
6.02325453087524e-272,-2.65782921826939,0.062,0.28,1.35185924690964e-267,BLVRB,T_cell
6.68177357199715e-272,2.61942418441102,0.145,0.021,1.49965726049904e-267,UBASH3A,T_cell
1.3824109039455e-271,-4.02864253092791,0.025,0.225,3.10268303281528e-267,CRYAB,T_cell
1.05675300526194e-270,1.79893852766772,0.222,0.058,2.3717764450099e-266,PDE3B,T_cell
1.83376087121428e-270,-3.23085758136342,0.091,0.306,4.11569289935333e-266,LST1,T_cell
9.02052048900312e-269,0.51839358070314,0.911,0.775,2.02456561855186e-264,TOMM7,T_cell
1.41166590006441e-268,1.21815720080602,0.397,0.175,3.16834294610457e-264,PSIP1,T_cell
5.71232416897965e-267,0.877644615257788,0.634,0.389,1.28207403648579e-262,ANP32B,T_cell
1.46191786621012e-265,1.75003502676428,0.255,0.08,3.28112845892199e-261,THEM4,T_cell
7.05209369265075e-264,-2.82207123722668,0.099,0.319,1.58277190837853e-259,HLA-DQA1,T_cell
2.78812397098764e-263,-0.778739577239874,0.998,0.992,6.25766544048466e-259,MT-CO2,T_cell
1.11314447265897e-262,-4.36397622496651,0.013,0.199,2.4983414544358e-258,GATM,T_cell
1.89869010132444e-262,-3.87239844331011,0.024,0.216,4.26142006341257e-258,FGL2,T_cell
1.33296390588961e-261,-3.17926094189398,0.021,0.214,2.99170419037865e-257,MS4A6A,T_cell
6.62131937226203e-261,-3.1300421448623,0.046,0.249,1.48608891991049e-256,FAM26F,T_cell
4.35883856999006e-260,-3.00199855507071,0.034,0.234,9.78297728648568e-256,HLA-DMB,T_cell
7.29951501461926e-260,-2.30836887057371,0.068,0.286,1.63830314988115e-255,RHOC,T_cell
9.24996907053006e-260,0.72368062663294,0.702,0.45,2.07606305818977e-255,SF1,T_cell
1.28622210603085e-259,0.714752568659317,0.763,0.523,2.88679689477563e-255,EIF3F,T_cell
2.4459490452778e-259,-2.06427634225384,0.093,0.32,5.48968803722149e-255,RHOB,T_cell
4.0931767032323e-259,-6.17839741704719,0.043,0.238,9.18672579273457e-255,GNLY,T_cell
4.57021128193445e-258,2.68348360806133,0.153,0.026,1.02573822011737e-253,PASK,T_cell
1.81603163877648e-257,-4.50936176171161,0.012,0.194,4.07590141006994e-253,CXCL14,T_cell
1.62889073266122e-255,-3.1690696880385,0.026,0.22,3.65588236038485e-251,CEBPD,T_cell
4.54613984265956e-255,0.737663734102288,0.696,0.422,1.02033562628651e-250,CD48,T_cell
9.29901550843778e-254,-4.49191192030598,0.012,0.192,2.08707104071378e-249,MT1H,T_cell
1.76104714543712e-252,1.61421019158051,0.3,0.113,3.95249421321907e-248,TMEM256-PLSCR3,T_cell
6.46546365279675e-251,0.427072647356605,0.475,0.205,1.4511086622337e-246,CD247,T_cell
4.24911542612717e-250,0.867032890345213,0.468,0.226,9.53671466239982e-246,TBC1D10C,T_cell
1.91873402848961e-249,2.61967349816658,0.168,0.035,4.30640665354209e-245,RP11-291B21.2,T_cell
7.26578177131578e-249,0.638932367498208,0.794,0.559,1.63073206075411e-244,HNRNPDL,T_cell
4.92148402371524e-248,-3.81143084661751,0.017,0.198,1.10457787428265e-243,PLAUR,T_cell
5.48992609693059e-246,-1.68371889639118,0.465,0.599,1.2321590131951e-241,S100A11,T_cell
8.54647149752322e-246,2.69127387015776,0.134,0.02,1.91817006290411e-241,CHRM3-AS2,T_cell
1.45669668836085e-244,-3.79879027609372,0.011,0.185,3.2694100473571e-240,TNFAIP2,T_cell
1.52044533894741e-244,-5.20156235696257,0.005,0.174,3.41248751873356e-240,IGSF6,T_cell
5.77927925931174e-244,0.88643742599498,0.5,0.256,1.29710143695993e-239,ISG20,T_cell
9.76679507501477e-242,0.594850606666346,0.803,0.523,2.19205948663631e-237,LIMD2,T_cell
1.15891460438259e-241,0.404230257064938,0.595,0.339,2.60106793807628e-237,RGS10,T_cell
1.20296224560136e-241,-5.12816747157374,0.006,0.173,2.69992846402769e-237,CPVL,T_cell
2.94032519392904e-241,0.576216644200783,0.449,0.193,6.59926586525433e-237,GZMM,T_cell
5.72536237202174e-241,-4.42855527774685,0.01,0.181,1.28500033077656e-236,NCF2,T_cell
1.51893053334417e-240,-6.31263947772855,0.01,0.179,3.40908768903766e-236,S100A12,T_cell
3.13198780006576e-239,-4.42836047709151,0.008,0.177,7.02943341846758e-235,HCK,T_cell
4.23370737950484e-239,-1.89174429932315,0.124,0.341,9.50213284256067e-235,HSBP1,T_cell
8.97291901005053e-239,-1.90205143647893,0.102,0.322,2.01388194261574e-234,PLEK,T_cell
1.81847715276493e-238,-2.71409260934878,0.065,0.263,4.08139012166562e-234,RNF130,T_cell
6.32096651439264e-238,1.09543543901499,0.319,0.124,1.41867772449028e-233,RGCC,T_cell
2.15995766446854e-237,-4.22268973074073,0.009,0.177,4.84780898213319e-233,LILRB2,T_cell
6.33140528603587e-237,0.211373060746507,0.905,0.673,1.42102060239789e-232,MT-ATP8,T_cell
2.95430657656121e-236,0.847588280788954,0.556,0.324,6.63064568043399e-232,HIST1H4C,T_cell
9.99566319036011e-236,0.825798660544029,0.622,0.392,2.24342664644442e-231,SNHG8,T_cell
1.3908112318129e-235,-3.30443866670924,0.019,0.196,3.12153672868088e-231,RAB31,T_cell
1.42031771799963e-234,-4.41682019387072,0.01,0.178,3.18776108627837e-230,ALDOB,T_cell
2.10237932549162e-234,1.77211588174578,0.203,0.056,4.71858015813339e-230,SUSD3,T_cell
5.22029107410125e-234,-1.3128871979745,0.475,0.627,1.17164212867128e-229,DBI,T_cell
1.46324866128256e-232,1.08802499810247,0.393,0.183,3.28411529538259e-228,RBL2,T_cell
1.87398514673209e-232,0.415998091708528,0.952,0.884,4.2059722633255e-228,RPS9,T_cell
1.47156073567641e-231,-2.35203841825561,0.067,0.266,3.30277091515213e-227,BRI3,T_cell
2.91811037458809e-231,-4.176156476587,0.006,0.169,6.5494069247255e-227,ANPEP,T_cell
3.7024874221396e-230,-3.81058375974746,0.032,0.21,8.30986277025011e-226,CFD,T_cell
5.30185252389986e-230,0.87909925984592,0.564,0.333,1.18994778046408e-225,SEPT9,T_cell
7.23900454473027e-230,-3.61368297718841,0.013,0.181,1.62472218001926e-225,LY86,T_cell
1.88844410841198e-228,-3.78689092395743,0.01,0.174,4.23842395691985e-224,CSF3R,T_cell
3.3167823349048e-228,0.688542282386126,0.764,0.537,7.44418627246033e-224,GSTK1,T_cell
9.41724946644475e-225,1.65943777178935,0.229,0.072,2.11360747024886e-220,GATA3,T_cell
2.64055837744221e-224,0.400715863550987,0.88,0.677,5.9264692223313e-220,MYL12A,T_cell
4.24432795222446e-224,0.544022590232285,0.863,0.638,9.52596965597258e-220,DDX5,T_cell
5.59576370547013e-224,0.81583236024398,0.623,0.403,1.25591320605572e-219,EIF4B,T_cell
6.24355947350672e-224,-1.43544218204234,0.189,0.401,1.40130448823385e-219,CTSB,T_cell
1.21924114911053e-222,0.193072493066476,0.941,0.877,2.73646483506367e-218,MT-ND4L,T_cell
1.60116719494883e-221,0.542627346603392,0.83,0.614,3.59365965234316e-217,CIRBP,T_cell
6.25878188203039e-221,0.693455839107684,0.658,0.422,1.4047210056029e-216,SRSF7,T_cell
1.02285005244865e-220,0.632435254132725,0.733,0.482,2.29568465771574e-216,GPSM3,T_cell
1.33418917827788e-220,-4.47815479750098,0.009,0.167,2.99445419172686e-216,S100A1,T_cell
2.20533606611053e-219,-4.88083054421277,0.005,0.16,4.94965626677848e-215,MPEG1,T_cell
2.35652158920353e-219,0.816569991279348,0.563,0.332,5.2889770548084e-215,EPC1,T_cell
3.12746283615958e-219,-4.11973486387733,0.051,0.228,7.01927758947655e-215,FXYD2,T_cell
6.17958632998904e-219,-4.06149206880581,0.006,0.162,1.38694635590274e-214,SYK,T_cell
1.94400694939589e-218,0.567272940930826,0.848,0.611,4.36312919722414e-214,TXNIP,T_cell
4.64248081884682e-218,0.994127995537525,0.506,0.293,1.04195839498198e-213,TMEM123,T_cell
1.38465991615326e-217,1.24308298767342,0.294,0.116,3.10773071581437e-213,SATB1,T_cell
6.1969643245326e-217,0.790854561378369,0.557,0.321,1.3908466729981e-212,FAM65B,T_cell
8.25695188940282e-217,0.931001234950993,0.374,0.172,1.85319028205757e-212,TMC8,T_cell
1.03458426945114e-216,0.559296874437069,0.811,0.596,2.32202093435614e-212,TSC22D3,T_cell
