p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene,cell_type,comparison
0.018380316087147,-0.90279790284532,0.5,0.862,1,RPS15A,Monocyte,unin_hto_vs_unin3
0.0183923604309436,4.63124406687324,0.188,0,1,CTNNBIP1,Monocyte,unin_hto_vs_unin3
0.0183923604309436,5.23857491429531,0.188,0,1,FAM126B,Monocyte,unin_hto_vs_unin3
0.0183923604309436,4.26593154987365,0.188,0,1,LMNB1,Monocyte,unin_hto_vs_unin3
0.0183923604309436,5.0981008077176,0.188,0,1,TBP,Monocyte,unin_hto_vs_unin3
0.0183923604309436,5.05464729806761,0.188,0,1,SLC25A40,Monocyte,unin_hto_vs_unin3
0.0183923604309436,5.19402608769019,0.188,0,1,PRKX,Monocyte,unin_hto_vs_unin3
0.0183923604309436,5.03864932879904,0.188,0,1,MROH6,Monocyte,unin_hto_vs_unin3
0.0183923604309436,5.32226465621157,0.188,0,1,THBS1,Monocyte,unin_hto_vs_unin3
0.0183923604309436,5.34837636393265,0.188,0,1,NAGLU,Monocyte,unin_hto_vs_unin3
0.0183923604309436,5.17136903710002,0.188,0,1,FAM110A,Monocyte,unin_hto_vs_unin3
0.0184879632180429,-0.792299536808054,0.438,0.793,1,MYL12B,Monocyte,unin_hto_vs_unin3
0.018514638008582,2.22757150196365,0.5,0.207,1,BSG,Monocyte,unin_hto_vs_unin3
0.0188406098500765,-1.7703071898315,0.188,0.552,1,TXNDC17,Monocyte,unin_hto_vs_unin3
0.0190354851483408,-0.692262367150393,0.688,0.862,1,UBC,Monocyte,unin_hto_vs_unin3
0.0191571206001053,-1.36817807732097,0.188,0.621,1,ARHGAP18,Monocyte,unin_hto_vs_unin3
0.0192345262138429,-2.05486122994613,0.125,0.483,1,PSMG2,Monocyte,unin_hto_vs_unin3
0.0192804360817142,-1.48730241886209,0.562,0.793,1,FN1,Monocyte,unin_hto_vs_unin3
0.019434562115356,0.84591774655837,0.875,0.897,1,HLA-C,Monocyte,unin_hto_vs_unin3
0.0197451409242879,-1.10986874874827,0.188,0.586,1,DDX18,Monocyte,unin_hto_vs_unin3
0.0199883665725948,-1.45505065874383,0.125,0.517,1,AGTRAP,Monocyte,unin_hto_vs_unin3
0.0199883665725948,-1.65168115147606,0.125,0.517,1,UQCR11,Monocyte,unin_hto_vs_unin3
0.0200871037573382,3.95449219427677,0.375,0.103,1,ZBTB7A,Monocyte,unin_hto_vs_unin3
0.0208443833802651,-1.71185204659104,0.062,0.414,1,MRPL52,Monocyte,unin_hto_vs_unin3
0.0212312121093853,-1.79958975458039,0.25,0.586,1,PEBP1,Monocyte,unin_hto_vs_unin3
0.0212523677358974,-0.960884558836534,0.375,0.759,1,ARPC1B,Monocyte,unin_hto_vs_unin3
0.0214457487403942,-2.81735099357747,0.062,0.379,1,CKLF,Monocyte,unin_hto_vs_unin3
0.0218601767964129,3.72257108617276,0.312,0.069,1,C1orf174,Monocyte,unin_hto_vs_unin3
0.0218601767964129,3.83436343138281,0.312,0.069,1,COX15,Monocyte,unin_hto_vs_unin3
0.0220942466358375,-1.08756795545482,0.688,0.828,1,FBP1,Monocyte,unin_hto_vs_unin3
0.0221126073291572,0.915469906804307,0.875,0.966,1,HLA-A,Monocyte,unin_hto_vs_unin3
0.0225386373936344,-1.68655894712547,0.062,0.414,1,PLEKHJ1,Monocyte,unin_hto_vs_unin3
0.0229009592730959,-2.07558239997057,0.125,0.448,1,MDH2,Monocyte,unin_hto_vs_unin3
0.0232331104792606,-2.60271879342059,0.062,0.379,1,SMDT1,Monocyte,unin_hto_vs_unin3
0.0236632288589756,-1.81990517239197,0.188,0.517,1,SSBP1,Monocyte,unin_hto_vs_unin3
0.0236632288589756,-2.26449765098455,0.188,0.517,1,NDUFA12,Monocyte,unin_hto_vs_unin3
0.0238869838750831,-1.05884071031358,0.312,0.69,1,ATP5MPL,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.96711498061845,0,0.276,1,GDAP2,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.9733132182181,0,0.276,1,UBE2Q1,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.75156555170027,0,0.276,1,NPL,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.57924880336156,0,0.276,1,UGGT1,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.90715696836334,0,0.276,1,CCDC115,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.73843457936752,0,0.276,1,COMMD2,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.81129366695212,0,0.276,1,ADH5,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.67307226907526,0,0.276,1,MRPS30,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.67557112304242,0,0.276,1,AK6,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-4.04374527707402,0,0.276,1,HSPA4,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-4.2676258901811,0,0.276,1,GRK6,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-4.09906135107484,0,0.276,1,SOX4,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.56681219434938,0,0.276,1,BTN2A2,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.9461394880638,0,0.276,1,CYCS,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.72301825742979,0,0.276,1,RAB9A,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.64765136599705,0,0.276,1,TMEM70,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.76686887489458,0,0.276,1,MRPL13,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-4.04856115522258,0,0.276,1,MRPL50,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-4.43530560367989,0,0.276,1,SHLD2,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-4.29325895486943,0,0.276,1,MYOF,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.96059154712512,0,0.276,1,BCAT1,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-4.32826174111427,0,0.276,1,CHFR,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.86114398265596,0,0.276,1,MAX,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.88626236435289,0,0.276,1,GSPT1,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.51957642860007,0,0.276,1,GLOD4,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.7979597380423,0,0.276,1,EPB41L3,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.37693813989171,0,0.276,1,GPR108,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.35374231152669,0,0.276,1,GMIP,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.90339252520079,0,0.276,1,PDCD5,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-3.62393132542944,0,0.276,1,ZNF428,Monocyte,unin_hto_vs_unin3
0.0238874890501875,-4.13740150261679,0,0.276,1,DGCR6L,Monocyte,unin_hto_vs_unin3
0.0240748451342424,-1.27816148035048,0.375,0.69,1,ARHGDIB,Monocyte,unin_hto_vs_unin3
0.0241206566300497,3.6894251348612,0.312,0.069,1,REV3L,Monocyte,unin_hto_vs_unin3
0.0242581029713371,-1.07844324967683,0.188,0.586,1,MRPL51,Monocyte,unin_hto_vs_unin3
0.0243513390085664,-1.70078661778203,0.062,0.414,1,IL10RA,Monocyte,unin_hto_vs_unin3
0.0249974200052067,0.505113288389849,0.875,0.931,1,SERF2,Monocyte,unin_hto_vs_unin3
0.0251187797684855,1.72167345200263,0.5,0.207,1,ATP5F1D,Monocyte,unin_hto_vs_unin3
0.0251484140169334,-2.57119764760098,0.062,0.379,1,IMP4,Monocyte,unin_hto_vs_unin3
0.0251484140169334,-2.44336002962417,0.062,0.379,1,TMED10,Monocyte,unin_hto_vs_unin3
0.0252323037083875,4.48622117379571,0.25,0.034,1,PARP12,Monocyte,unin_hto_vs_unin3
0.0252323037083875,3.73934631317309,0.25,0.034,1,ADAL,Monocyte,unin_hto_vs_unin3
0.0252323037083875,4.71545585760312,0.25,0.034,1,MYO15B,Monocyte,unin_hto_vs_unin3
0.0252323037083875,3.43340611023801,0.25,0.034,1,TGIF1,Monocyte,unin_hto_vs_unin3
0.0252323037083875,3.64147820048806,0.25,0.034,1,CHMP1B,Monocyte,unin_hto_vs_unin3
0.0255334543832323,-0.779399529938989,0.562,0.862,1,PSMA7,Monocyte,unin_hto_vs_unin3
0.0258045228081033,0.692589490519437,0.875,0.724,1,FCGR3A,Monocyte,unin_hto_vs_unin3
0.0262055132746121,-0.872825052233328,0.625,0.931,1,LRRFIP1,Monocyte,unin_hto_vs_unin3
0.0262890677455469,-0.376827451122493,0.062,0.414,1,STX6,Monocyte,unin_hto_vs_unin3
0.0265167368192751,-2.11925898723795,0.125,0.448,1,HIPK1,Monocyte,unin_hto_vs_unin3
0.0265738632665487,-1.43455404289683,0.125,0.517,1,MICOS10,Monocyte,unin_hto_vs_unin3
0.0266420946508028,-1.92873981863967,0.188,0.552,1,EMILIN2,Monocyte,unin_hto_vs_unin3
0.0270584603037632,-2.21903809297372,0.125,0.414,1,C4orf3,Monocyte,unin_hto_vs_unin3
0.0271989138698923,-2.5260675568734,0.062,0.379,1,MSL3,Monocyte,unin_hto_vs_unin3
0.0271989138698923,-2.39878452330889,0.062,0.379,1,HMOX1,Monocyte,unin_hto_vs_unin3
0.0277414243579874,-1.11305764385139,0.188,0.586,1,SKP1,Monocyte,unin_hto_vs_unin3
0.0277414243579874,-1.09276885201707,0.188,0.586,1,SQOR,Monocyte,unin_hto_vs_unin3
0.0277591971352203,-2.70117663741855,0.062,0.345,1,AKR1B1,Monocyte,unin_hto_vs_unin3
0.0277591971352203,-2.50719681156863,0.062,0.345,1,STX10,Monocyte,unin_hto_vs_unin3
0.0282084919279941,3.45753710589474,0.25,0.034,1,RCC1L,Monocyte,unin_hto_vs_unin3
0.0282084919279941,2.97171337541689,0.25,0.034,1,DENND11,Monocyte,unin_hto_vs_unin3
0.0282084919279941,3.64996835664984,0.25,0.034,1,ATP6V1C1,Monocyte,unin_hto_vs_unin3
0.0293921169742138,-2.29861280613532,0.062,0.379,1,NQO2,Monocyte,unin_hto_vs_unin3
0.0293921169742138,-2.48004164483001,0.062,0.379,1,EPSTI1,Monocyte,unin_hto_vs_unin3
0.0293921169742138,-2.26474494672496,0.062,0.379,1,DNAJC15,Monocyte,unin_hto_vs_unin3
0.0300648777322872,-2.99074904530356,0.062,0.345,1,TLR8,Monocyte,unin_hto_vs_unin3
0.0305182381282256,2.74438136599886,0.5,0.31,1,DMXL2,Monocyte,unin_hto_vs_unin3
0.0306154576421758,-1.71837423111807,0.125,0.448,1,CYFIP1,Monocyte,unin_hto_vs_unin3
0.0314823870202803,3.11877735994327,0.25,0.034,1,NUP93,Monocyte,unin_hto_vs_unin3
0.0315687705811452,0.531339883092462,0.875,0.828,1,CD81,Monocyte,unin_hto_vs_unin3
0.031735778762183,-2.04866945797634,0.062,0.379,1,CNIH4,Monocyte,unin_hto_vs_unin3
0.031735778762183,-2.02347022038194,0.062,0.379,1,RANBP2,Monocyte,unin_hto_vs_unin3
0.031735778762183,-2.01822922629756,0.062,0.379,1,ROGDI,Monocyte,unin_hto_vs_unin3
0.0319994531375524,-1.57132283514474,0.312,0.621,1,HSPA1A,Monocyte,unin_hto_vs_unin3
0.0320093350533065,-1.00037675889747,0.375,0.724,1,COX5B,Monocyte,unin_hto_vs_unin3
0.0328613366460435,2.00270126208179,0.5,0.241,1,PCSK7,Monocyte,unin_hto_vs_unin3
0.0342378980124722,-1.72959451235511,0.062,0.379,1,KMT2C,Monocyte,unin_hto_vs_unin3
0.0342378980124722,-1.36787764091954,0.062,0.379,1,VPS35,Monocyte,unin_hto_vs_unin3
0.0347992162098643,1.08108715316524,0.688,0.621,1,TAPBP,Monocyte,unin_hto_vs_unin3
0.0351544537912623,-0.783184314350562,0.25,0.655,1,DPYSL2,Monocyte,unin_hto_vs_unin3
0.0351592021111646,-0.96324598783243,0.562,0.828,1,PYCARD,Monocyte,unin_hto_vs_unin3
0.0353039198347778,2.29451747353394,0.312,0.069,1,AKNA,Monocyte,unin_hto_vs_unin3
0.0359078809869849,-1.83458512859446,0.25,0.517,1,COPS9,Monocyte,unin_hto_vs_unin3
0.0364046350163631,-0.676503232940438,0.688,0.897,1,CD63,Monocyte,unin_hto_vs_unin3
